real_name,dv_0,dv_1,dv_10,dv_11,dv_12,dv_13,dv_14,dv_15,dv_16,dv_17,dv_18,dv_19,dv_2,dv_20,dv_21,dv_22,dv_23,dv_24,dv_25,dv_26,dv_27,dv_28,dv_29,dv_3,dv_4,dv_5,dv_6,dv_7,dv_8,dv_9,obj2_add_par,obj1_add_par,_risk_
gen=10_member=102_de,0.816405,0.286677,1,0,0.917789,1,1,0.275952,0.0491371,0.763352,0.897667,0.558126,0.444644,0,0.107223,0.145938,0.753806,0.509235,0,0.1175,0.464255,0,0,0.103546,0.255914,0.500906,0.605623,0,0,0.825522,0,0,0.358838
gen=3_member=31_de,1,0.0776147,0.520922,0.156396,0.615526,0.0411883,0.121835,0,0,0.806906,0.0563569,0,1,0.344567,0.0784478,0.569652,0.768074,0,0.137287,0.378508,0.721294,0,0.717271,0.294269,0.191391,0.0631919,0.531916,0,0.0847867,0.812279,0,0,0.731788
gen=4_member=45_de,1,0.109905,0.520922,0.631175,1,0.207988,1,0,0,0.666588,1,0.447211,1,0.685543,0.200799,0.730699,0.438961,0.13696,0.137287,0,0.721294,0.599058,0.0792135,1,0.0625795,0,0.531916,0,0.547271,0.734512,0,0,0.593955
gen=11_member=116_de,0.80846,0.0740544,0.446629,0,1,1,0.324039,0,0,0,0,0.509422,0.950852,0.14469,0,1,0.595063,0.366107,0.863024,0,0.439989,0.586942,0,1,0.226879,0.878137,0.365938,0.00503066,0,0.706653,0,0,0.730482
gen=11_member=119_de,0.0446344,0,0.167465,0.201147,0.00641853,1,1,0.0714669,0.0993066,0.223492,0.286901,0.2195,1,0.887244,0.432031,1,0.7677,0.756111,0.285524,0.555724,0.468196,0.567923,0.924548,0.513864,0.118186,0.602897,0.18439,0.0201226,1,1,0,0,0.99
gen=8_member=86_de,0,0.0401865,0.2,0.747903,0.118999,0.768955,0.195095,0.0178667,0,1,0.501176,0.672043,0,0.22257,0.523878,0,0.92907,0.632601,0.596731,0.781266,0.89394,0.919643,0.54527,0,0,0.26528,0.369402,0,1,0.316944,0,0,0.475221
gen=9_member=90_de,0.288167,0,1,0.146435,0.843329,0.0680598,0.0326307,0,0,0.511061,0,0.446501,1,0,0.080059,0.230581,1,0.71488,0.49729,0.970776,0.692217,0,0.615616,0.056729,0.232465,0.346468,0.251103,0,0.34105,0.829643,0,0,0.99
gen=0_member=1,0.00140468,0.390143,0.1322,0.588205,0.177466,0.641531,0.271827,0.139584,0.383884,0.962786,0.302934,0.597792,0.581179,0.814845,0.928534,0.212191,0.529423,0.169898,0.951306,0.578328,0.832368,0.439332,0.998794,0.724441,0.843893,0.0102769,0.284091,0.19651,0.806362,0.353482,0,0,0.776914
gen=1_member=15_de,1,0.159661,0.389601,0.384062,0.863796,0.211627,0.793718,0,0,0.223492,0.282952,0.428103,1,0.305545,0,0.938353,0.692258,0.068066,0,0.403718,0.669103,0.567923,0.18059,0.891679,0.429598,0.626132,0.0320051,0,0,0.842359,0,0,0.915163
gen=7_member=74_de,0.672899,0,1,0,0,0.47163,0.373229,0.0893337,0.245686,1,0.2,0.558126,1,1,0.481542,0,1,0.509235,0.935655,1,0.795044,0,1,0,0.446725,0.00657718,0.179834,0.125766,0,0.787053,0,0,0.99
gen=3_member=39_de,0.00083424,0,0.558958,0,0.642526,0.175686,0,0,0,0.137465,0.442441,0.440025,0.443991,0,0.00233579,0.474863,1,0.280106,0.761045,1,0.667507,0,1,0.216089,0.694747,0,0,0,0,0.879925,0,0,0.577563
gen=10_member=109_de,0.640834,0.115615,0.76034,0,0.642526,0.761738,1,0.0750403,0,0,0.796474,0.640855,1,0,0.0100689,1,0.803419,0.43961,0,0.300316,0.362008,0.165324,0.477913,1,0.511314,0,0.0367345,0.061374,0,1,0,0,0.99
gen=6_member=62_de,0.410134,0.109905,0.649116,0.0536726,0.877965,0.257293,1,0.115659,0,0.666588,0.0554227,0.822229,1,0.685543,0,1,0.753806,0.13696,0.700895,0.901303,0.621017,0.809057,0.973653,0.609798,0.0625795,0.500906,0.183947,0,0.528501,1,0,0,0.01
gen=11_member=111_de,0.2,0.0380472,0.587888,0,0.314098,1,0.716557,0.0750403,0.0972419,0.0181938,0,0.605591,0.950852,0.861109,0.653812,0.950683,0.83316,0.494553,0.533946,1,0.478282,0.0883235,0.849903,0.2,0.492081,0.567892,0.0691146,0.0855212,0.8,0.785191,0,0,0.99
gen=5_member=55_de,1,0.0924921,1,0.262998,0.498655,0.258109,0,0,0,0.733581,0,0.420715,0.533605,0,0.0797062,0.497872,1,0.540294,1,0.159442,0.743413,0.0508525,1,0,0.0807019,0.117841,0,0,0.531985,0.852032,0,0,0.361493
gen=11_member=117_de,0,0.0354457,1,0,0,0.727649,0.421779,0.142934,0.393097,1,0.543952,0.660171,0.87267,1,1,0,1,1,1,0.777456,0.809605,0.414423,0.554299,0,1,0,0,0.201226,0.702045,0.438259,0,0,0.99
gen=4_member=44_de,0,0,1,0,0.424038,0.806384,0.0509854,0,0,0.528589,0,0.411278,0.888798,0.177402,0,0.391244,1,0.460628,0.870875,1,0.610204,0,0.973653,0.129432,1,0,0,0,0,0.597116,0,0,0.99
gen=4_member=41_de,0,0,1,0,0.72689,1,0.0509854,0,0,1,0.0554227,0.228488,0.888798,0.177402,0.107223,0.0636893,1,0.460628,0.870875,1,0.68611,0.258319,0.973653,0.129432,1,0,0.0851066,0,0,0.597116,0,0,0.99
gen=2_member=25_de,0.41134,0.373089,0.69334,0,0.72689,1,0.53133,0.233272,0,0,0.90499,0.114816,0.768644,0.14469,0,0.938353,0.692258,0.647465,0.69042,0.642227,0.52507,0.573271,0,0.501158,0.310814,0.626132,0.603837,0,0,0.646489,0,0,0.334883
gen=5_member=58_de,0.487333,0.0174124,0.873756,0.316971,0.424038,0.806384,1,0,0,1,0.546112,0.254984,1,0.827464,0.278522,0.0728221,1,0.425796,0.313015,0,0.690334,0,0.475805,0.129432,0.565028,0,0,0,0.347326,0.412205,0,0,0.99
gen=2_member=29_de,0,0,1,0.424972,0.466971,1,0,0.470515,0,0.312479,0,0,1,0.273992,0,0.629603,1,0.350132,0,0.440664,0.822529,0,0.996551,0,0.933985,0.0171601,0,0,0.34105,0.662185,0,0,0.34335
gen=8_member=83_de,0.538319,0.211018,0,0.0161689,0,1,0.671813,0,0.196548,0.331832,0,0.469962,0.444285,1,0.802918,1,0.699601,0.422209,0.948524,1,0.897313,0.219776,1,0.802912,0.258782,0.0306935,0.105828,0.100613,0.2,1,0,0,0.433776
gen=9_member=96_de,0.0787868,0,0.160537,0.97774,0,0.126474,0.102312,0.0893337,0,0.734535,1,0.575388,0,0,0.182755,0.167404,0.491371,0.201524,1,1,0.879275,0.219776,0.83624,0,0.102145,0.0896777,0.0946693,0,0.469146,1,0,0,0.01
gen=8_member=81_de,0,0,0.813752,0.0782424,0,0.432981,0.871056,0.0893337,0,0.371002,0.465705,0.295376,0,1,0.481542,0,0.880547,0.680322,1,1,0.880272,0,1,0,0.083937,0.00657718,0.0639733,0,0,0.111935,0,0,0.01
gen=6_member=63_de,0,0,1,0.262998,0.72689,0.47163,0.0407883,0,0,0.763352,0.0554227,0.558126,0.444644,0,0.107223,0.145938,1,0.509235,0.935655,1,0.68611,0,0.973653,0.103546,0.255914,0.117841,0,0,0,0.787053,0,0,0.99
gen=7_member=75_de,0,0.249065,0.581129,0.302493,0,1,0.844951,0.0893337,0,0.636467,0.465705,0.22531,0.307173,0.859055,0.545798,0,0.970314,0.662791,1,1,0.868176,0.0453741,1,0,0.167071,0.10085,0.149138,0,1,0.146587,0,0,0.0540906
