real_name,dv_0,dv_1,dv_10,dv_11,dv_12,dv_13,dv_14,dv_15,dv_16,dv_17,dv_18,dv_19,dv_2,dv_20,dv_21,dv_22,dv_23,dv_24,dv_25,dv_26,dv_27,dv_28,dv_29,dv_3,dv_4,dv_5,dv_6,dv_7,dv_8,dv_9,obj2_add_par,obj1_add_par,_risk_
gen=4_member=47_de,0.00083424,0.0656367,0.14222,0.418937,0.839689,0.312036,0.338887,0,0,0,1,0.651562,0,0,0.033089,0.819141,0.885141,0.280106,0.651215,1,0.68611,0.339726,0.465913,0.780674,0.541634,0,0,0,0.407745,1,0,0,0.171804
gen=5_member=56_de,0,0.0803788,1,0,0.659399,0.785758,0.0581033,0,0,0.331832,0.365037,0.397717,0.444644,0,0.0233132,0.0547525,1,0.50419,1,1,0.671228,0.216176,0.524192,0.813499,1,0,0,0,0,0.667534,0,0,0.759226
gen=1_member=14_de,0.496935,0.394235,0.894752,0,0.389653,0.740206,0.230678,0.997172,0.0751057,0,0.72304,0.0418222,0.976213,0.321997,0,0.634261,0.905229,0.657072,0,0.92062,0.582182,0.741724,0.299334,0,0.449549,0.473516,0.461753,0.316696,0.200376,0.715939,0,0,0.685604
gen=1_member=15_de,1,0.159661,0.389601,0.384062,0.863796,0.211627,0.793718,0,0,0.223492,0.282952,0.428103,1,0.305545,0,0.938353,0.692258,0.068066,0,0.403718,0.669103,0.567923,0.18059,0.891679,0.429598,0.626132,0.0320051,0,0,0.842359,0,0,0.915163
gen=1_member=19_de,0.693841,0.159661,0.679049,0.384062,0.863796,0.815964,0.793718,0,0,0,0.895306,0.114816,0.18453,0.14469,0,0.938353,0.692258,0.068066,0.863024,0.403718,0.669103,0.567923,0.18059,0.961843,0.363986,0.626132,0.902735,0,0,0.913188,0,0,0.129617
gen=4_member=42_de,0,0,0,0.0640075,0.927819,1,0.55819,0,0,0.619941,0.893297,0.228488,0.443991,0.282301,0.0444647,0.343307,0.801648,0,0.0903171,0.503086,0.614933,0.424657,0,1,1,0,0.106383,0,0.214225,0.681354,0,0,0.850044
gen=1_member=10_de,0.155603,0,0,0.370007,0.650549,0,0.0700548,0,0.0749961,0.0592498,0,0.304075,0.703967,0.437926,0.146112,0.659408,0.65414,0.0193308,0.235505,0.444655,0.890165,0.302599,0.811981,0,0.191251,0.887331,0.00340291,0,0.259413,0.979807,0,0,0.808579
gen=0_member=2,0.258604,0.3776,0.12227,0.245519,0.820298,0.067223,0.112956,0.308696,0.30865,0.117416,0.103259,0.146104,0.814378,0.173408,0.124621,0.467372,0.866918,0.310932,0.393711,0.735174,0.531934,0.487829,0.532309,0.186315,0.926238,0.147018,0.145532,0.0129177,0.0583066,0.632664,0,0,0.735531
gen=5_member=53_de,0.2,0.0977913,0.928527,0.165672,1,0.735637,0.553448,0,0,0.666588,0.893297,0.424214,0.443991,0.282301,0.194612,0.343307,0.716388,0.469358,0.0903171,0.672447,0.675451,0.631312,0.858136,0.390202,0.798018,0,0.242554,0,0.121683,0.681354,0,0,0.850044
gen=0_member=8,0.291175,0.40427,0.902697,0.109581,0.279944,0.726251,0.357775,0.498844,0.135293,0.433952,0.88278,0.403173,0.789653,0.835147,0.627128,0.430116,0.635233,0.544245,0.0727084,0.795143,0.822529,0.702926,0.672522,0.27211,0.383673,0.120205,0.454063,0.46357,0.79882,0.846095,0,0,0.0706925
gen=2_member=21_de,0,0,0.610586,0,0.526158,0,0,0,0,0.760202,0,0,1,0.273992,0,0.503607,1,0.350132,1,0.440664,0.723178,0,0.996551,0,0.933985,0.0171601,0,0,0.34105,0.662185,0,0,0.404324
gen=4_member=46_de,0.36,0.109682,0,0.706251,0.775838,0.451027,0.935316,0,0,0.124993,1,0,0.443991,0.409889,0.139909,0.933105,0.624501,0.180522,0,0.970776,0.723178,0,0.00755247,0.216089,0.169695,0.133574,0.425533,0,0.752282,0.884689,0,0,0.331983
gen=5_member=58_de,0.487333,0.0174124,0.873756,0.316971,0.424038,0.806384,1,0,0,1,0.546112,0.254984,1,0.827464,0.278522,0.0728221,1,0.425796,0.313015,0,0.690334,0,0.475805,0.129432,0.565028,0,0,0,0.347326,0.412205,0,0,0.99
gen=3_member=39_de,0.00083424,0,0.558958,0,0.642526,0.175686,0,0,0,0.137465,0.442441,0.440025,0.443991,0,0.00233579,0.474863,1,0.280106,0.761045,1,0.667507,0,1,0.216089,0.694747,0,0,0,0,0.879925,0,0,0.577563
gen=3_member=35_de,0.00083424,0,0.688772,0,0.866688,0.572026,0.0581033,0,0,0.331832,0.441507,0,0.443991,0,0,0.391244,0.810042,0.0193308,0.0785746,0.781266,0.632323,0.302599,0.586433,0.813499,0.940914,0,0,0,0,0.855861,0,0,0.711805
gen=2_member=23_de,0,0.181549,0,0,0.258254,0.572026,0.0700548,0,0,0.712802,0.500012,0,0.703967,0.181249,0,0.507333,1,0.0193308,0.235505,0.821436,0.476791,0.302599,0.586433,0,0.191251,0,0.1023,0,0.293821,0.979807,0,0,0.305943
gen=1_member=12_de,1,0.602506,1,0.150824,0.820298,0.817789,0.112956,0.605805,0.0727946,0,1,0.475788,0.814378,0.570417,0.0857324,0.833748,0.866918,0.318808,0.393711,0.735174,0.543348,0.92523,0.0130888,0.316262,0.926238,0.975273,0.420959,0.541419,0.242608,0.632664,0,0,0.310244
gen=0_member=9,0.987502,0.591205,0.567208,0.533722,0.51928,0.750013,0.963716,0.318397,0.271668,0.0592498,0.793599,0.631483,0.703967,0.554176,0.326858,0.659408,0.63504,0.0193308,0.235505,0.56876,0.551219,0.714355,0.274107,0.678127,0.191251,0.887331,0.284982,0.32777,0.248642,0.979807,0,0,0.875221
gen=2_member=29_de,0,0,1,0.424972,0.466971,1,0,0.470515,0,0.312479,0,0,1,0.273992,0,0.629603,1,0.350132,0,0.440664,0.822529,0,0.996551,0,0.933985,0.0171601,0,0,0.34105,0.662185,0,0,0.34335
gen=4_member=40_de,0.640834,0.115615,0.558958,0.392755,0.642526,0.0726359,0,0,0,0.286916,0.622783,0.468772,0,0,0.0100689,0.886036,0.885141,0.0995833,0.651215,1,0.72481,0.165324,0.477913,0.302745,0.371939,0.147302,0,0,0.249931,1,0,0,0.0644104
gen=4_member=44_de,0,0,1,0,0.424038,0.806384,0.0509854,0,0,0.528589,0,0.411278,0.888798,0.177402,0,0.391244,1,0.460628,0.870875,1,0.610204,0,0.973653,0.129432,1,0,0,0,0,0.597116,0,0,0.99
gen=3_member=36_de,0.00083424,0,1,0,0.866688,1,0.0581033,0,0,0.331832,0.441507,0,1,0,0.0311109,0.391244,1,0.225653,0.0785746,0.781266,0.632323,0.218002,0.98875,0.813499,0.940914,0,0,0,0.34105,0.855861,0,0,0.34335
gen=4_member=48_de,0.640834,0.115615,0.398715,0.392755,0.642526,0.817789,0,0,0,0.286916,0.622783,0,0,0,0.0100689,0.886036,0.885141,0.0995833,0.651215,1,0.72481,0.218002,0.98875,0.302745,0.371939,0.147302,0,0,0,1,0,0,0.0644104
gen=3_member=37_de,0.00083424,0,0.688772,0,0.866688,0.817789,0.0581033,0,0,0.331832,0.441507,0,0.443991,0.540133,0.0311109,0.833748,0.810042,0.225653,0.0785746,0.781266,0.632323,0.218002,0.98875,0.813499,0.940914,0.835091,0,0,0,0.855861,0,0,0.310244
