real_name,dv_0,dv_1,dv_10,dv_11,dv_12,dv_13,dv_14,dv_15,dv_16,dv_17,dv_18,dv_19,dv_2,dv_20,dv_21,dv_22,dv_23,dv_24,dv_25,dv_26,dv_27,dv_28,dv_29,dv_3,dv_4,dv_5,dv_6,dv_7,dv_8,dv_9,obj2_add_par,obj1_add_par,_risk_
gen=2_member=24_de,1,0.129227,0.162268,0.424972,0.973,0.205941,0.609175,0,0,0.993721,0.281785,0.837138,1,0.626868,0.0359689,0.83383,0.449692,0,0.761045,0.129885,0.713759,0.886433,0.465913,0.746763,0.694747,0.247319,0,0,0.841052,0.812279,0,0,0.392392
gen=2_member=25_de,0.41134,0.373089,0.69334,0,0.72689,1,0.53133,0.233272,0,0,0.90499,0.114816,0.768644,0.14469,0,0.938353,0.692258,0.647465,0.69042,0.642227,0.52507,0.573271,0,0.501158,0.310814,0.626132,0.603837,0,0,0.646489,0,0,0.334883
gen=2_member=26_de,1,0.180996,0.162268,0.496374,0.973,0.205941,0.609175,0,0,0.993721,0.281785,0.440025,1,0.626868,0.107223,0.83383,0.768074,0,0.137287,0.129885,0.713759,0.258319,0.29276,0.891679,0,0.247319,0.531916,0,0.484788,0.812279,0,0,0.722243
gen=2_member=27_de,0.800834,0.0148636,0.200303,0.282969,1,0.340439,0.0581033,0,0,0.324279,0.667869,0.164356,0.443991,0,0.0311109,0.739041,0.810042,0,0.0785746,0.751709,0.659972,0.218002,0.595967,0.813499,0.537404,0,0,0,0,1,0,0,0.568018
gen=2_member=28_de,0.56941,0.0319321,0,0.372818,0.693199,0.817789,0.214787,0,0.0599969,0.270892,0,0.579511,1,0.540133,0.0857324,0.833748,0.661763,0.0290779,0,0.735174,0.543348,0.355664,0.685703,0.316262,0.291411,0.835091,0,0,0.207531,0.895654,0,0,0.310244
gen=2_member=29_de,0,0,1,0.424972,0.466971,1,0,0.470515,0,0.312479,0,0,1,0.273992,0,0.629603,1,0.350132,0,0.440664,0.822529,0,0.996551,0,0.933985,0.0171601,0,0,0.34105,0.662185,0,0,0.34335
gen=3_member=30_de,0.2,0.0151416,0.200303,0.189124,1,0.340439,0.609175,0,0,0.324279,0.667869,0.228488,1,0.504053,0.107223,0.486033,0.768074,0.225653,0.137287,0.159442,0.68611,0.218002,0.685543,0.891679,0.40351,0,0.531916,0,0.282054,0.66814,0,0,0.86603
gen=3_member=31_de,1,0.0776147,0.520922,0.156396,0.615526,0.0411883,0.121835,0,0,0.806906,0.0563569,0,1,0.344567,0.0784478,0.569652,0.768074,0,0.137287,0.378508,0.721294,0,0.717271,0.294269,0.191391,0.0631919,0.531916,0,0.0847867,0.812279,0,0,0.731788
gen=3_member=32_de,0.800834,0.0773366,0.610586,0.25024,0.775838,0.344987,0,0,0,0.129913,0,0,1,0,0.00233579,0.822659,1,0.0544528,0.269738,0.970776,0.723178,0,0.627694,0.216089,0.325285,0.370036,0,0,0.34105,1,0,0,0.404324
gen=3_member=33_de,1,0.159661,0,0.680068,1,0.211627,0.545444,0,0,0.511094,0.893297,0.264421,0.443991,0.282301,0.116889,1,0.624501,0,0,0.503086,0.757739,0.424657,0.0329343,1,0,0.184127,0.425533,0,0.594468,1,0,0,0.224589
gen=3_member=34_de,0.2,0.129227,0.650736,0.424972,0.839689,0.205941,0.609175,0,0,0.993721,0.0554227,0.228488,1,0.504053,0.107223,0.486033,0.768074,0.225653,0.137287,0.159442,0.68611,0.258319,0.465913,0.891679,0.40351,0,0.531916,0,0.841052,0.812279,0,0,0.86603
gen=3_member=35_de,0.00083424,0,0.688772,0,0.866688,0.572026,0.0581033,0,0,0.331832,0.441507,0,0.443991,0,0,0.391244,0.810042,0.0193308,0.0785746,0.781266,0.632323,0.302599,0.586433,0.813499,0.940914,0,0,0,0,0.855861,0,0,0.711805
gen=3_member=36_de,0.00083424,0,1,0,0.866688,1,0.0581033,0,0,0.331832,0.441507,0,1,0,0.0311109,0.391244,1,0.225653,0.0785746,0.781266,0.632323,0.218002,0.98875,0.813499,0.940914,0,0,0,0.34105,0.855861,0,0,0.34335
gen=3_member=37_de,0.00083424,0,0.688772,0,0.866688,0.817789,0.0581033,0,0,0.331832,0.441507,0,0.443991,0.540133,0.0311109,0.833748,0.810042,0.225653,0.0785746,0.781266,0.632323,0.218002,0.98875,0.813499,0.940914,0.835091,0,0,0,0.855861,0,0,0.310244
gen=3_member=38_de,0.41134,0.0151416,0.650736,0.189124,0.72689,1,0.609175,0,0,1,0.0554227,0.228488,1,0.504053,0.107223,0.486033,0.768074,0.225653,0.137287,0.642227,0.68611,0.258319,0,0.891679,0.40351,0,0.531916,0,0.282054,0.646489,0,0,0.86603
gen=3_member=39_de,0.00083424,0,0.558958,0,0.642526,0.175686,0,0,0,0.137465,0.442441,0.440025,0.443991,0,0.00233579,0.474863,1,0.280106,0.761045,1,0.667507,0,1,0.216089,0.694747,0,0,0,0,0.879925,0,0,0.577563
gen=4_member=40_de,0.640834,0.115615,0.558958,0.392755,0.642526,0.0726359,0,0,0,0.286916,0.622783,0.468772,0,0,0.0100689,0.886036,0.885141,0.0995833,0.651215,1,0.72481,0.165324,0.477913,0.302745,0.371939,0.147302,0,0,0.249931,1,0,0,0.0644104
gen=4_member=41_de,0,0,1,0,0.72689,1,0.0509854,0,0,1,0.0554227,0.228488,0.888798,0.177402,0.107223,0.0636893,1,0.460628,0.870875,1,0.68611,0.258319,0.973653,0.129432,1,0,0.0851066,0,0,0.597116,0,0,0.99
gen=4_member=42_de,0,0,0,0.0640075,0.927819,1,0.55819,0,0,0.619941,0.893297,0.228488,0.443991,0.282301,0.0444647,0.343307,0.801648,0,0.0903171,0.503086,0.614933,0.424657,0,1,1,0,0.106383,0,0.214225,0.681354,0,0,0.850044
gen=4_member=43_de,1,0.0151416,0.490494,0.581879,0.72689,0.340439,0.609175,0,0,1,0.235765,0.257235,0.555193,0.326651,0.114956,0.897207,0.653216,0.0451306,0.0274574,0.159442,0.743413,0.218002,0,0.891679,0.0807019,0.147302,0.44681,0,0.531985,0.911977,0,0,0.352878
gen=4_member=44_de,0,0,1,0,0.424038,0.806384,0.0509854,0,0,0.528589,0,0.411278,0.888798,0.177402,0,0.391244,1,0.460628,0.870875,1,0.610204,0,0.973653,0.129432,1,0,0,0,0,0.597116,0,0,0.99
gen=4_member=45_de,1,0.109905,0.520922,0.631175,1,0.207988,1,0,0,0.666588,1,0.447211,1,0.685543,0.200799,0.730699,0.438961,0.13696,0.137287,0,0.721294,0.599058,0.0792135,1,0.0625795,0,0.531916,0,0.547271,0.734512,0,0,0.593955
gen=4_member=46_de,0.36,0.109682,0,0.706251,0.775838,0.451027,0.935316,0,0,0.124993,1,0,0.443991,0.409889,0.139909,0.933105,0.624501,0.180522,0,0.970776,0.723178,0,0.00755247,0.216089,0.169695,0.133574,0.425533,0,0.752282,0.884689,0,0,0.331983
gen=4_member=47_de,0.00083424,0.0656367,0.14222,0.418937,0.839689,0.312036,0.338887,0,0,0,1,0.651562,0,0,0.033089,0.819141,0.885141,0.280106,0.651215,1,0.68611,0.339726,0.465913,0.780674,0.541634,0,0,0,0.407745,1,0,0,0.171804
gen=4_member=48_de,0.640834,0.115615,0.398715,0.392755,0.642526,0.817789,0,0,0,0.286916,0.622783,0,0,0,0.0100689,0.886036,0.885141,0.0995833,0.651215,1,0.72481,0.218002,0.98875,0.302745,0.371939,0.147302,0,0,0,1,0,0,0.0644104
gen=4_member=49_de,0.160167,0.0658591,1,0.343862,0.821856,0.0689974,0.0581033,0,0,0.331832,1,0.651562,1,0.22584,0.0939786,0.616735,0.699601,0.236543,0.545254,0.781266,0.695156,0.339726,0.524192,0.813499,0.434519,0,0.340426,0,0.34105,0.879925,0,0,0.433776
gen=5_member=50_de,1,0.149709,0.520922,0.670289,1,0.210899,0.953517,0,0,0.630655,0.698227,0.300979,1,0.50487,0.133671,0.730699,0.587393,0.13696,0.137287,0.174987,0.745017,0.459537,0.0792135,1,0.0125159,0.117841,0.259575,0,0.474376,0.830573,0,0,0.298462
gen=5_member=51_de,0,0.109905,0.649116,0.631175,1,0,1,0,0,0.666588,0.0554227,0.822229,0.888798,0.685543,0.200799,0.730699,0.438961,0.13696,0.137287,0,0.721294,0.556916,0.973653,1,0.0625795,0,0.531916,0,0.747216,0.734512,0,0,0.593955
gen=5_member=52_de,0.640834,0.0803788,1,0,0.659399,0.785758,0,0,0,0.286916,0.365037,0.397717,0.444644,0,0.0233132,0.0547525,1,0.0995833,1,1,0.671228,0.216176,1,0,0.371939,0,0,0,0,0.667534,0,0,0.759226
gen=5_member=53_de,0.2,0.0977913,0.928527,0.165672,1,0.735637,0.553448,0,0,0.666588,0.893297,0.424214,0.443991,0.282301,0.194612,0.343307,0.716388,0.469358,0.0903171,0.672447,0.675451,0.631312,0.858136,0.390202,0.798018,0,0.242554,0,0.121683,0.681354,0,0,0.850044
gen=5_member=54_de,0.640834,0.149709,0.168088,0.670289,0.856536,0.210899,0.953517,0,0,0.286916,0.698227,0.300979,0.2,0,0.133671,0.886036,0.587393,0.027392,0.222056,0.174987,0.745017,0.459537,0.0421902,0.302745,0.0125159,0.117841,0.259575,0,0.474376,0.830573,0,0,0.298462
gen=5_member=55_de,1,0.0924921,1,0.262998,0.498655,0.258109,0,0,0,0.733581,0,0.420715,0.533605,0,0.0797062,0.497872,1,0.540294,1,0.159442,0.743413,0.0508525,1,0,0.0807019,0.117841,0,0,0.531985,0.852032,0,0,0.361493
gen=5_member=56_de,0,0.0803788,1,0,0.659399,0.785758,0.0581033,0,0,0.331832,0.365037,0.397717,0.444644,0,0.0233132,0.0547525,1,0.50419,1,1,0.671228,0.216176,0.524192,0.813499,1,0,0,0,0,0.667534,0,0,0.759226
gen=5_member=57_de,0,0,0.2,0,0.81166,1,0.935316,0,0,1,0,0,0.443991,0.22257,0.139909,0,1,0.271393,0.506925,0.777456,0.621932,0.326264,0.554299,0.216089,1,0,0,0,0.752282,0.438259,0,0,0.331983
gen=5_member=58_de,0.487333,0.0174124,0.873756,0.316971,0.424038,0.806384,1,0,0,1,0.546112,0.254984,1,0.827464,0.278522,0.0728221,1,0.425796,0.313015,0,0.690334,0,0.475805,0.129432,0.565028,0,0,0,0.347326,0.412205,0,0,0.99
gen=5_member=59_de,1,0.109905,0.14222,0.579969,0.839256,0.207988,0.594236,0,0,0,0.329701,0.447211,1,0.601623,0.033089,0.507005,0.597642,0.505462,0.761733,0.397532,0.68611,0.465988,0.858136,0.780674,0.0625795,0,0.514895,0,0.375892,1,0,0,0.705919
gen=6_member=60_de,0,0.315388,0.2,0,0.81166,1,1,0.797737,0.0600845,1,0,0,0.869768,0.22257,0.138041,0.127519,0.924183,0.271393,0,0.713951,0.553672,0.919643,0,0.0432178,0.803842,0,0.369402,0.253357,0.912583,0.438259,0,0,0.331983
gen=6_member=61_de,1,0.109905,0.649116,0.631175,1,0.258109,0.953517,0,0,0.630655,0.0554227,0.822229,0.533605,0,0.200799,0.497872,1,0,1,0,0.743413,0.556916,1,0.349201,0,0.117841,0.531916,0,0.531985,0.852032,0,0,0.593955
gen=6_member=62_de,0.410134,0.109905,0.649116,0.0536726,0.877965,0.257293,1,0.115659,0,0.666588,0.0554227,0.822229,1,0.685543,0,1,0.753806,0.13696,0.700895,0.901303,0.621017,0.809057,0.973653,0.609798,0.0625795,0.500906,0.183947,0,0.528501,1,0,0,0.01
gen=6_member=63_de,0,0,1,0.262998,0.72689,0.47163,0.0407883,0,0,0.763352,0.0554227,0.558126,0.444644,0,0.107223,0.145938,1,0.509235,0.935655,1,0.68611,0,0.973653,0.103546,0.255914,0.117841,0,0,0,0.787053,0,0,0.99
gen=6_member=64_de,0.487333,0.257679,0.610586,0,0.234353,0.733099,0,0.115659,0,1,0.0186831,0.22531,1,0.723651,0.00873822,0.191929,1,0.917943,1,0.482114,0.6578,0,1,0,0.780984,0.0235683,0,0,0.797574,0.678339,0,0,0.148435
gen=6_member=65_de,0.9283,0.0150415,0.886527,0.222908,0.985734,0.146008,0,0,0,0.589745,0.667869,0.164356,1,0.180672,0.0798226,0.577116,0.661609,0,0,0.576722,0.667209,0.218002,0.64259,0.839759,0.451712,0,0.272341,0,0,1,0,0,0.777595
gen=6_member=66_de,0,0.390143,0.821679,0.323926,0.620685,0,0.549568,0.797737,0.383884,0.666588,0.302934,0.597792,1,0.827388,0.928534,0.487425,0.609338,0.608165,0,0.413521,0.832368,0.695957,1,0.230525,0.13103,0,0.284091,0.253357,0.907517,0.576713,0,0,0.776914
gen=6_member=67_de,0,0.0744903,0,0.670289,0.83725,0.291227,0.589653,0,0,0.108123,1,0.479746,0,0,0.160142,0.790666,0.587393,0.027392,0.743028,0.652013,0.758623,0.459537,0.270448,0.213941,0.102145,0.117841,0.233971,0,0.800572,0.956686,0,0,0.01
gen=6_member=68_de,0.841124,0.326373,0.362938,0.601024,0,0.182824,0,0.111667,0.307107,0.970539,0,0.559577,0.643356,0.426036,0.666844,0.0547525,1,0.300727,1,1,0.868946,0,1,0,0.117402,0.126063,0.0332301,0.157208,1,0.589735,0,0,0.302989
gen=6_member=69_de,0,0,1,0,0.576348,1,0.844951,0,0,0.331832,1,0,0.592489,0.662764,0.0761814,0.0289882,0.699601,0.422209,0.545254,0.781266,0.706786,0.219776,0.524192,0.0670369,0.434519,0,0.340426,0,1,0.474799,0,0,0.433776
gen=7_member=70_de,0.74264,0.0865235,0,0.638218,1,1,0.557022,0,0,0.331832,1,0.16473,0.444285,0.144538,0.138222,1,0.699601,0.422209,0,0.781266,0.743502,0.219776,0.00559838,0.802912,0.258782,0.0235683,0.340426,0,0.800572,1,0,0,0.433776
gen=7_member=71_de,0,0,0.362938,0.880688,0.769434,0,0,0,0,0.970539,1,0.559577,0,0.426036,0.135488,0.0547525,0.648046,0.217665,1,0.880852,0.864573,0,1,0,0,0.212114,0.0332301,0,0.0705059,1,0,0,0.536413
gen=7_member=72_de,0,0.047559,0.290778,0.357905,0.457561,0.291227,0.589653,0,0,0,1,0.252312,0,0.518226,0.160142,0.199828,0.587393,0.444123,1,0.841499,0.758623,0.413004,0.226479,0,0.154865,0.0942731,0.233971,0,1,0.956686,0,0,0.01
gen=7_member=73_de,0.672899,0.0150415,0.490351,0.222908,0.985734,0.768955,0,0.0893337,0.245686,0.497581,0.955662,0.00116091,0.751458,1,0.523878,0.577116,0.699601,0.255403,0.596731,0.781266,0.853055,0.219776,0.54527,0.839759,0.451712,0.00657718,0.367011,0.125766,1,0.316944,0,0,0.01
gen=7_member=74_de,0.672899,0,1,0,0,0.47163,0.373229,0.0893337,0.245686,1,0.2,0.558126,1,1,0.481542,0,1,0.509235,0.935655,1,0.795044,0,1,0,0.446725,0.00657718,0.179834,0.125766,0,0.787053,0,0,0.99
gen=7_member=75_de,0,0.249065,0.581129,0.302493,0,1,0.844951,0.0893337,0,0.636467,0.465705,0.22531,0.307173,0.859055,0.545798,0,0.970314,0.662791,1,1,0.868176,0.0453741,1,0,0.167071,0.10085,0.149138,0,1,0.146587,0,0,0.0540906
gen=7_member=76_de,0.672899,0.315388,0.2,0,0,0.768955,0.812321,0.0893337,0.245686,0.497581,0.955662,0.00116091,0.869768,0.22257,0.523878,0,0.924183,0.271393,0.596731,0.781266,0.853055,0.919643,0.54527,0,0.323709,0.00657718,0.369402,0.125766,1,0.316944,0,0,0.01
gen=7_member=77_de,0.672899,0.261099,0.821679,0.323926,0.620685,0.768955,0.812321,0.0893337,0.245686,0.497581,0.955662,0.00116091,0.751458,1,0.928534,0.487425,0.699601,0.255403,0.596731,0.781266,0.832368,0.695957,0.54527,0,0.323709,0.00657718,0.284091,0.125766,0.907517,0.316944,0,0,0.01
gen=7_member=78_de,1,0.338406,0.27216,0.568953,0.877965,0,0,0.111667,0.307107,0.666588,0.489957,0.244561,1,0.570574,0.644923,0.399695,0.729287,0,0.251476,0.661377,0.853825,0.174402,0.973653,0.588971,0.27404,0.0317897,0.251103,0.157208,0.528501,0.760092,0,0,0.133065
gen=7_member=79_de,1,0.338406,0.649116,0.631175,0.207075,0,0,0,0.307107,0.831653,0.0554227,0.244561,1,0.570574,0.644923,0.399695,1,0,0.251476,0.661377,0.853825,0.174402,0.73515,0.588971,0,0.0317897,0.251103,0.157208,1,0.760092,0,0,0.133065
gen=8_member=80_de,0.728692,0,0.342657,0.251434,0,0.656465,0.844951,0.0893337,0.0491371,0.8674,0.465705,0.688981,0.754261,0.859055,0,0.41006,0.970314,0.64268,0.45827,1,0.723952,0.0453741,1,0.64233,0.167071,0.0201701,0.149138,0.0251533,0,1,0,0,0.99
gen=8_member=81_de,0,0,0.813752,0.0782424,0,0.432981,0.871056,0.0893337,0,0.371002,0.465705,0.295376,0,1,0.481542,0,0.880547,0.680322,1,1,0.880272,0,1,0,0.083937,0.00657718,0.0639733,0,0,0.111935,0,0,0.01
gen=8_member=82_de,0,0.047559,1,0,0,1,0.589653,0.0714669,0.196548,0,0.572564,0.363406,0.801166,1,0.708431,0.0701839,0.976251,0.713557,1,1,0.758623,0.413004,0.657294,0,0.48646,0,0.206224,0.100613,1,0.956686,0,0,0.891548
gen=8_member=83_de,0.538319,0.211018,0,0.0161689,0,1,0.671813,0,0.196548,0.331832,0,0.469962,0.444285,1,0.802918,1,0.699601,0.422209,0.948524,1,0.897313,0.219776,1,0.802912,0.258782,0.0306935,0.105828,0.100613,0.2,1,0,0,0.433776
gen=8_member=84_de,0,0.179847,1,0,0,0,0.697917,0.160801,0,1,0,0.559577,0.751745,1,0.820454,0.0547525,1,0.732411,1,1,0.90941,0,1,0,0.317425,0.0872574,0.0332301,0.100613,0.0705059,0,0,0,0.49907
gen=8_member=85_de,0.0787868,0.261099,0.821679,0,0,0,0.399334,0.0893337,0.245686,0.734535,0.955662,0.628191,0.751458,1,0.499079,0,0.699601,0.526766,1,1,0.807141,0.695957,1,0,0.323709,0.063141,0.284091,0.125766,0.159542,0.752402,0,0,0.650979
gen=8_member=86_de,0,0.0401865,0.2,0.747903,0.118999,0.768955,0.195095,0.0178667,0,1,0.501176,0.672043,0,0.22257,0.523878,0,0.92907,0.632601,0.596731,0.781266,0.89394,0.919643,0.54527,0,0,0.26528,0.369402,0,1,0.316944,0,0,0.475221
gen=8_member=87_de,0.538319,0.211018,1,0.0161689,0,0,0.671813,0,0.196548,1,0,0.244561,1,0.570574,0.802918,0,1,0.71488,0.948524,1,0.897313,0,0.73515,0,0.400559,0.0306935,0.251103,0.157208,0.2,0.0108812,0,0,0.133065
gen=8_member=88_de,0,0.217894,0.813752,0.0782424,0,0.432981,0,0.111667,0,0.371002,0.465705,0.295376,0,1,0.563334,0,0.880547,0,1,1,0.880272,0.199957,1,0.588971,0.27404,0.157414,0.0639733,0.157208,0.528501,0.111935,0,0,0.01
gen=8_member=89_de,0.0787868,0,1,0.222908,0,0,0.399334,0.0893337,0.245686,0.734535,0.2,0.628191,0.644572,1,0.499079,0,0.910234,0.526766,1,1,0.807141,0.219776,1,0.839759,0.363591,0.063141,0.0946693,0.125766,0.159542,0.752402,0,0,0.650979
gen=9_member=90_de,0.288167,0,1,0.146435,0.843329,0.0680598,0.0326307,0,0,0.511061,0,0.446501,1,0,0.080059,0.230581,1,0.71488,0.49729,0.970776,0.692217,0,0.615616,0.056729,0.232465,0.346468,0.251103,0,0.34105,0.829643,0,0,0.99
gen=9_member=91_de,0,0.237032,0.162258,0.828716,0,1,0.589653,0.0893337,0,0,0.73141,0.541487,0.801166,1,0.708431,0,0.959463,0.836923,1,1,1,0,1,0,0,0.270542,0.206224,0,1,0.956686,0,0,0.01
gen=9_member=92_de,0.209915,0.251414,0.593187,0,0.0902391,0.806384,0.0509854,0,0.196548,0.2,0.755662,0.583021,0.2,0.177402,0,0.391244,1,0.758443,1,1,0.610204,0,0.973653,0,0.511058,0.0306935,0,0.157208,0.300553,0.29369,0,0,0.01
