member,map_to_member,constraint,risk,stack_mean,stack_stdev,pre_shift,post_shift
GEN=1_MEMBER=13_DE,GEN=8_MEMBER=82_DE,OBJ_2,0.0321403,55.3236,0.329457,45.138,55.0887
GEN=1_MEMBER=14_DE,GEN=8_MEMBER=82_DE,OBJ_1,0.685604,0.142552,0.271441,3.10296,0.455093
GEN=1_MEMBER=14_DE,GEN=8_MEMBER=82_DE,OBJ_2,0.685604,55.3236,0.329457,42.1586,55.2545
GEN=1_MEMBER=15_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.915163,7.42947,0.271441,4.80885,7.7702
GEN=1_MEMBER=15_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.915163,31.2377,0.329457,37.8625,31.8829
GEN=1_MEMBER=16_DE,GEN=8_MEMBER=85_DE,OBJ_1,0.568018,0.93042,0.271441,1.36054,0.770756
GEN=1_MEMBER=16_DE,GEN=8_MEMBER=85_DE,OBJ_2,0.568018,46.1815,0.329457,45.3196,46.0752
GEN=1_MEMBER=17_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.722243,7.42947,0.271441,3.64517,7.74201
GEN=1_MEMBER=17_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.722243,31.2377,0.329457,41.8947,31.1686
GEN=1_MEMBER=18_DE,GEN=8_MEMBER=83_DE,OBJ_1,0.34335,5.52574,0.271441,2.92596,5.33936
GEN=1_MEMBER=18_DE,GEN=8_MEMBER=83_DE,OBJ_2,0.34335,35.7792,0.329457,42.2765,35.5443
GEN=1_MEMBER=19_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.129617,7.42947,0.271441,2.86904,7.12224
GEN=1_MEMBER=19_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.129617,31.2377,0.329457,41.3112,31.0028
GEN=2_MEMBER=20_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.224589,7.42947,0.271441,4.135,7.24309
GEN=2_MEMBER=20_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.224589,31.2377,0.329457,37.1837,31.0028
GEN=2_MEMBER=21_DE,GEN=8_MEMBER=87_DE,OBJ_1,0.404324,5.52574,0.271441,1.50697,5.36608
GEN=2_MEMBER=21_DE,GEN=8_MEMBER=87_DE,OBJ_2,0.404324,31.1838,0.329457,42.6821,31.0775
GEN=2_MEMBER=22_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.392392,7.42947,0.271441,3.08847,7.24309
GEN=2_MEMBER=22_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.392392,31.2377,0.329457,41.1235,31.0028
GEN=2_MEMBER=23_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.305943,7.42947,0.271441,2.84379,7.24309
GEN=2_MEMBER=23_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.305943,31.2377,0.329457,40.4638,31.0028
GEN=2_MEMBER=24_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.392392,7.42947,0.271441,3.09808,7.24309
GEN=2_MEMBER=24_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.392392,31.2377,0.329457,40.3623,31.0028
GEN=2_MEMBER=25_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.334883,7.42947,0.271441,2.81623,7.24309
GEN=2_MEMBER=25_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.334883,31.2377,0.329457,41.8239,31.0028
GEN=2_MEMBER=26_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.722243,7.42947,0.271441,4.65692,7.74201
GEN=2_MEMBER=26_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.722243,31.2377,0.329457,37.3841,31.1686
GEN=2_MEMBER=27_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.568018,7.42947,0.271441,3.33437,7.26981
GEN=2_MEMBER=27_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.568018,31.2377,0.329457,39.43,31.1314
GEN=2_MEMBER=28_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.310244,7.42947,0.271441,3.41009,7.24309
GEN=2_MEMBER=28_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.310244,31.2377,0.329457,39.1408,31.0028
GEN=2_MEMBER=29_DE,GEN=8_MEMBER=82_DE,OBJ_1,0.34335,0.142552,0.271441,2.6497,-0.043828
GEN=2_MEMBER=29_DE,GEN=8_MEMBER=82_DE,OBJ_2,0.34335,55.3236,0.329457,41.4896,55.0887
GEN=3_MEMBER=30_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.86603,7.42947,0.271441,3.72034,7.7702
GEN=3_MEMBER=30_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.86603,31.2377,0.329457,40.4585,31.8829
GEN=3_MEMBER=31_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.731788,7.42947,0.271441,4.69169,7.74201
GEN=3_MEMBER=31_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.731788,31.2377,0.329457,37.1152,31.1686
GEN=3_MEMBER=32_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.404324,7.42947,0.271441,4.00576,7.26981
GEN=3_MEMBER=32_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.404324,31.2377,0.329457,37.0553,31.1314
GEN=3_MEMBER=33_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.224589,7.42947,0.271441,3.10712,7.24309
GEN=3_MEMBER=33_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.224589,31.2377,0.329457,39.7879,31.0028
GEN=3_MEMBER=34_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.86603,7.42947,0.271441,3.5375,7.7702
GEN=3_MEMBER=34_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.86603,31.2377,0.329457,40.5668,31.8829
GEN=3_MEMBER=35_DE,GEN=8_MEMBER=88_DE,OBJ_1,0.711805,0.142552,0.271441,3.27882,0.455093
GEN=3_MEMBER=35_DE,GEN=8_MEMBER=88_DE,OBJ_2,0.711805,44.4711,0.329457,40.5051,44.402
GEN=3_MEMBER=36_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.34335,7.42947,0.271441,2.63372,7.24309
GEN=3_MEMBER=36_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.34335,31.2377,0.329457,42.2641,31.0028
GEN=3_MEMBER=37_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.310244,7.42947,0.271441,2.96081,7.24309
GEN=3_MEMBER=37_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.310244,31.2377,0.329457,39.9718,31.0028
GEN=3_MEMBER=38_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.86603,7.42947,0.271441,4.65602,7.7702
GEN=3_MEMBER=38_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.86603,31.2377,0.329457,38.0948,31.8829
GEN=3_MEMBER=39_DE,GEN=8_MEMBER=89_DE,OBJ_1,0.577563,0.93042,0.271441,1.71333,0.770756
GEN=3_MEMBER=39_DE,GEN=8_MEMBER=89_DE,OBJ_2,0.577563,45.3141,0.329457,42.0039,45.2078
GEN=4_MEMBER=40_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.0644104,7.42947,0.271441,2.7665,7.12224
GEN=4_MEMBER=40_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.0644104,31.2377,0.329457,40.1431,31.0028
GEN=4_MEMBER=41_DE,GEN=8_MEMBER=89_DE,OBJ_1,0.99,0.93042,0.271441,3.29848,1.27115
GEN=4_MEMBER=41_DE,GEN=8_MEMBER=89_DE,OBJ_2,0.99,45.3141,0.329457,41.1105,45.9593
GEN=4_MEMBER=42_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.850044,7.42947,0.271441,3.40363,7.7702
GEN=4_MEMBER=42_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.850044,31.2377,0.329457,41.0881,31.8829
GEN=4_MEMBER=43_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.352878,7.42947,0.271441,4.02903,7.24309
GEN=4_MEMBER=43_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.352878,31.2377,0.329457,37.5125,31.0028
GEN=4_MEMBER=44_DE,GEN=8_MEMBER=89_DE,OBJ_1,0.99,0.93042,0.271441,3.15116,1.27115
GEN=4_MEMBER=44_DE,GEN=8_MEMBER=89_DE,OBJ_2,0.99,45.3141,0.329457,40.8436,45.9593
GEN=4_MEMBER=45_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.593955,7.42947,0.271441,3.19198,7.26981
GEN=4_MEMBER=45_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.593955,31.2377,0.329457,40.3387,31.1314
GEN=4_MEMBER=46_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.331983,7.42947,0.271441,2.76175,7.24309
GEN=4_MEMBER=46_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.331983,31.2377,0.329457,41.7493,31.0028
GEN=4_MEMBER=47_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.171804,7.42947,0.271441,2.62741,7.12224
GEN=4_MEMBER=47_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.171804,31.2377,0.329457,40.4603,31.0028
GEN=4_MEMBER=48_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.0644104,7.42947,0.271441,2.76356,7.12224
GEN=4_MEMBER=48_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.0644104,31.2377,0.329457,39.3994,31.0028
GEN=4_MEMBER=49_DE,GEN=8_MEMBER=89_DE,OBJ_1,0.433776,0.93042,0.271441,1.81064,0.770756
GEN=4_MEMBER=49_DE,GEN=8_MEMBER=89_DE,OBJ_2,0.433776,45.3141,0.329457,44.0547,45.2078
GEN=5_MEMBER=50_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.298462,7.42947,0.271441,3.3064,7.24309
GEN=5_MEMBER=50_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.298462,31.2377,0.329457,39.8864,31.0028
GEN=5_MEMBER=51_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.593955,7.42947,0.271441,2.97679,7.26981
GEN=5_MEMBER=51_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.593955,31.2377,0.329457,40.7968,31.1314
GEN=5_MEMBER=52_DE,GEN=8_MEMBER=88_DE,OBJ_1,0.759226,0.142552,0.271441,2.14087,0.455093
GEN=5_MEMBER=52_DE,GEN=8_MEMBER=88_DE,OBJ_2,0.759226,44.4711,0.329457,42.0205,44.402
GEN=5_MEMBER=53_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.850044,7.42947,0.271441,2.4953,7.7702
GEN=5_MEMBER=53_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.850044,31.2377,0.329457,42.863,31.8829
GEN=5_MEMBER=54_DE,GEN=8_MEMBER=86_DE,OBJ_1,0.298462,0.142552,0.271441,2.82158,-0.043828
GEN=5_MEMBER=54_DE,GEN=8_MEMBER=86_DE,OBJ_2,0.298462,47.7795,0.329457,40.2438,47.5446
GEN=5_MEMBER=55_DE,GEN=8_MEMBER=87_DE,OBJ_1,0.361493,5.52574,0.271441,3.02334,5.33936
GEN=5_MEMBER=55_DE,GEN=8_MEMBER=87_DE,OBJ_2,0.361493,31.1838,0.329457,38.9183,30.9489
GEN=5_MEMBER=56_DE,GEN=8_MEMBER=89_DE,OBJ_1,0.759226,0.93042,0.271441,1.93337,1.24296
GEN=5_MEMBER=56_DE,GEN=8_MEMBER=89_DE,OBJ_2,0.759226,45.3141,0.329457,43.9295,45.245
GEN=5_MEMBER=57_DE,GEN=8_MEMBER=86_DE,OBJ_1,0.331983,0.142552,0.271441,2.45582,-0.043828
GEN=5_MEMBER=57_DE,GEN=8_MEMBER=86_DE,OBJ_2,0.331983,47.7795,0.329457,41.5405,47.5446
GEN=5_MEMBER=58_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.99,7.42947,0.271441,3.5564,7.7702
GEN=5_MEMBER=58_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.99,31.2377,0.329457,39.58,31.8829
GEN=5_MEMBER=59_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.705919,7.42947,0.271441,3.95477,7.74201
GEN=5_MEMBER=59_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.705919,31.2377,0.329457,40.8271,31.1686
GEN=6_MEMBER=60_DE,GEN=8_MEMBER=86_DE,OBJ_1,0.331983,0.142552,0.271441,2.4836,-0.043828
GEN=6_MEMBER=60_DE,GEN=8_MEMBER=86_DE,OBJ_2,0.331983,47.7795,0.329457,42.5689,47.5446
GEN=6_MEMBER=61_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.593955,7.42947,0.271441,3.8384,7.26981
GEN=6_MEMBER=61_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.593955,31.2377,0.329457,38.0322,31.1314
GEN=6_MEMBER=62_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.01,7.42947,0.271441,3.16154,7.12224
GEN=6_MEMBER=62_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.01,31.2377,0.329457,41.0295,31.0028
GEN=6_MEMBER=63_DE,GEN=8_MEMBER=89_DE,OBJ_1,0.99,0.93042,0.271441,1.6809,1.27115
GEN=6_MEMBER=63_DE,GEN=8_MEMBER=89_DE,OBJ_2,0.99,45.3141,0.329457,43.2458,45.9593
GEN=6_MEMBER=64_DE,GEN=8_MEMBER=87_DE,OBJ_1,0.148435,5.52574,0.271441,2.60854,5.21851
GEN=6_MEMBER=64_DE,GEN=8_MEMBER=87_DE,OBJ_2,0.148435,31.1838,0.329457,41.7865,30.9489
GEN=6_MEMBER=65_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.777595,7.42947,0.271441,3.60684,7.74201
GEN=6_MEMBER=65_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.777595,31.2377,0.329457,39.1523,31.1686
GEN=6_MEMBER=66_DE,GEN=8_MEMBER=85_DE,OBJ_1,0.776914,0.93042,0.271441,1.79209,1.24296
GEN=6_MEMBER=66_DE,GEN=8_MEMBER=85_DE,OBJ_2,0.776914,46.1815,0.329457,45.2818,46.1124
GEN=6_MEMBER=67_DE,GEN=8_MEMBER=86_DE,OBJ_1,0.01,0.142552,0.271441,2.25723,-0.164678
GEN=6_MEMBER=67_DE,GEN=8_MEMBER=86_DE,OBJ_2,0.01,47.7795,0.329457,41.5053,47.5446
GEN=6_MEMBER=68_DE,GEN=8_MEMBER=87_DE,OBJ_1,0.302989,5.52574,0.271441,1.38994,5.33936
GEN=6_MEMBER=68_DE,GEN=8_MEMBER=87_DE,OBJ_2,0.302989,31.1838,0.329457,42.6099,30.9489
GEN=6_MEMBER=69_DE,GEN=8_MEMBER=82_DE,OBJ_1,0.433776,0.142552,0.271441,0.115824,-0.0171117
GEN=6_MEMBER=69_DE,GEN=8_MEMBER=82_DE,OBJ_2,0.433776,55.3236,0.329457,48.294,55.2173
GEN=7_MEMBER=70_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.433776,7.42947,0.271441,2.96916,7.26981
GEN=7_MEMBER=70_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.433776,31.2377,0.329457,41.7389,31.1314
GEN=7_MEMBER=71_DE,GEN=8_MEMBER=85_DE,OBJ_1,0.536413,0.93042,0.271441,0.317667,0.770756
GEN=7_MEMBER=71_DE,GEN=8_MEMBER=85_DE,OBJ_2,0.536413,46.1815,0.329457,45.2265,46.0752
GEN=7_MEMBER=72_DE,GEN=8_MEMBER=82_DE,OBJ_1,0.01,0.142552,0.271441,-0.0152725,-0.164678
GEN=7_MEMBER=72_DE,GEN=8_MEMBER=82_DE,OBJ_2,0.01,55.3236,0.329457,47.4212,55.0887
GEN=7_MEMBER=73_DE,GEN=8_MEMBER=88_DE,OBJ_1,0.01,0.142552,0.271441,2.35916,-0.164678
GEN=7_MEMBER=73_DE,GEN=8_MEMBER=88_DE,OBJ_2,0.01,44.4711,0.329457,42.4869,44.2362
GEN=7_MEMBER=74_DE,GEN=8_MEMBER=87_DE,OBJ_1,0.99,5.52574,0.271441,3.26014,5.86648
GEN=7_MEMBER=74_DE,GEN=8_MEMBER=87_DE,OBJ_2,0.99,31.1838,0.329457,41.1314,31.829
GEN=7_MEMBER=75_DE,GEN=8_MEMBER=81_DE,OBJ_1,0.0540906,0.142552,0.271441,-0.164678,-0.164678
GEN=7_MEMBER=75_DE,GEN=8_MEMBER=81_DE,OBJ_2,0.0540906,42.6518,0.329457,47.2202,42.4169
GEN=7_MEMBER=76_DE,GEN=8_MEMBER=86_DE,OBJ_1,0.01,0.142552,0.271441,2.1052,-0.164678
GEN=7_MEMBER=76_DE,GEN=8_MEMBER=86_DE,OBJ_2,0.01,47.7795,0.329457,43.4,47.5446
GEN=7_MEMBER=77_DE,GEN=8_MEMBER=82_DE,OBJ_1,0.01,0.142552,0.271441,0.939684,-0.164678
GEN=7_MEMBER=77_DE,GEN=8_MEMBER=82_DE,OBJ_2,0.01,55.3236,0.329457,44.869,55.0887
GEN=7_MEMBER=78_DE,GEN=8_MEMBER=80_DE,OBJ_1,0.133065,7.42947,0.271441,3.80607,7.12224
GEN=7_MEMBER=78_DE,GEN=8_MEMBER=80_DE,OBJ_2,0.133065,31.2377,0.329457,37.6613,31.0028
GEN=7_MEMBER=79_DE,GEN=8_MEMBER=89_DE,OBJ_1,0.133065,0.93042,0.271441,2.81108,0.62319
GEN=7_MEMBER=79_DE,GEN=8_MEMBER=89_DE,OBJ_2,0.133065,45.3141,0.329457,39.1229,45.0792
