member,map_to_member,constraint,risk,stack_mean,stack_stdev,pre_shift,post_shift
GEN=10_MEMBER=109_DE,GEN=10_MEMBER=109_DE,OBJ_2,0.99,29.4773,0.329457,29.7424,30.1225
GEN=0_MEMBER=0,GEN=10_MEMBER=108_DE,OBJ_1,0.162064,6.05712,0.271441,4.00168,5.74989
GEN=0_MEMBER=0,GEN=10_MEMBER=108_DE,OBJ_2,0.162064,38.9196,0.329457,42.4397,38.6847
GEN=0_MEMBER=1,GEN=10_MEMBER=103_DE,OBJ_1,0.776914,7.10131,0.271441,4.74746,7.41385
GEN=0_MEMBER=1,GEN=10_MEMBER=103_DE,OBJ_2,0.776914,32.3438,0.329457,43.0031,32.2747
GEN=0_MEMBER=2,GEN=10_MEMBER=109_DE,OBJ_1,0.735531,6.55089,0.271441,7.82292,6.86344
GEN=0_MEMBER=2,GEN=10_MEMBER=109_DE,OBJ_2,0.735531,29.4773,0.329457,30.9262,29.4083
GEN=0_MEMBER=3,GEN=10_MEMBER=108_DE,OBJ_1,0.440582,6.05712,0.271441,5.60573,5.89746
GEN=0_MEMBER=3,GEN=10_MEMBER=108_DE,OBJ_2,0.440582,38.9196,0.329457,37.9443,38.8133
GEN=0_MEMBER=4,GEN=10_MEMBER=104_DE,OBJ_1,0.685604,10.1426,0.271441,6.52484,10.4551
GEN=0_MEMBER=4,GEN=10_MEMBER=104_DE,OBJ_2,0.685604,32.8818,0.329457,41.1806,32.8127
GEN=0_MEMBER=5,GEN=10_MEMBER=104_DE,OBJ_1,0.783721,10.1426,0.271441,7.44106,10.4551
GEN=0_MEMBER=5,GEN=10_MEMBER=104_DE,OBJ_2,0.783721,32.8818,0.329457,38.0162,32.8127
GEN=0_MEMBER=6,GEN=10_MEMBER=104_DE,OBJ_1,0.722243,10.1426,0.271441,7.46853,10.4551
GEN=0_MEMBER=6,GEN=10_MEMBER=104_DE,OBJ_2,0.722243,32.8818,0.329457,38.0256,32.8127
GEN=0_MEMBER=7,GEN=10_MEMBER=107_DE,OBJ_1,0.129617,10.1426,0.271441,5.24883,9.83532
GEN=0_MEMBER=7,GEN=10_MEMBER=107_DE,OBJ_2,0.129617,35.4737,0.329457,42.7171,35.2388
GEN=0_MEMBER=8,GEN=10_MEMBER=101_DE,OBJ_1,0.0706925,0.142552,0.271441,3.89954,-0.164678
GEN=0_MEMBER=8,GEN=10_MEMBER=101_DE,OBJ_2,0.0706925,55.046,0.329457,44.2942,54.8111
GEN=0_MEMBER=9,GEN=10_MEMBER=109_DE,OBJ_1,0.875221,6.55089,0.271441,7.60184,6.89163
GEN=0_MEMBER=9,GEN=10_MEMBER=109_DE,OBJ_2,0.875221,29.4773,0.329457,32.9611,30.1225
GEN=1_MEMBER=10_DE,GEN=10_MEMBER=103_DE,OBJ_1,0.808579,7.10131,0.271441,5.88402,7.44204
GEN=1_MEMBER=10_DE,GEN=10_MEMBER=103_DE,OBJ_2,0.808579,32.3438,0.329457,36.9922,32.989
GEN=1_MEMBER=11_DE,GEN=10_MEMBER=108_DE,OBJ_1,0.34335,6.05712,0.271441,5.93812,5.87074
GEN=1_MEMBER=11_DE,GEN=10_MEMBER=108_DE,OBJ_2,0.34335,38.9196,0.329457,37.3988,38.6847
GEN=1_MEMBER=12_DE,GEN=10_MEMBER=106_DE,OBJ_1,0.310244,5.03522,0.271441,6.94936,4.84884
GEN=1_MEMBER=12_DE,GEN=10_MEMBER=106_DE,OBJ_2,0.310244,30.9464,0.329457,32.0635,30.7115
GEN=1_MEMBER=13_DE,GEN=10_MEMBER=101_DE,OBJ_1,0.0321403,0.142552,0.271441,3.41369,-0.164678
GEN=1_MEMBER=13_DE,GEN=10_MEMBER=101_DE,OBJ_2,0.0321403,55.046,0.329457,45.2406,54.8111
GEN=1_MEMBER=14_DE,GEN=10_MEMBER=106_DE,OBJ_1,0.685604,5.03522,0.271441,5.62867,5.34777
GEN=1_MEMBER=14_DE,GEN=10_MEMBER=106_DE,OBJ_2,0.685604,30.9464,0.329457,35.4529,30.8774
GEN=1_MEMBER=15_DE,GEN=10_MEMBER=100_DE,OBJ_1,0.915163,10.1426,0.271441,8.23866,10.4833
GEN=1_MEMBER=15_DE,GEN=10_MEMBER=100_DE,OBJ_2,0.915163,22.8756,0.329457,29.0593,23.5208
GEN=1_MEMBER=16_DE,GEN=10_MEMBER=108_DE,OBJ_1,0.568018,6.05712,0.271441,5.398,5.89746
GEN=1_MEMBER=16_DE,GEN=10_MEMBER=108_DE,OBJ_2,0.568018,38.9196,0.329457,42.5184,38.8133
GEN=1_MEMBER=17_DE,GEN=10_MEMBER=100_DE,OBJ_1,0.722243,10.1426,0.271441,6.94257,10.4551
GEN=1_MEMBER=17_DE,GEN=10_MEMBER=100_DE,OBJ_2,0.722243,22.8756,0.329457,36.0001,22.8065
GEN=1_MEMBER=18_DE,GEN=10_MEMBER=108_DE,OBJ_1,0.34335,6.05712,0.271441,8.37272,5.87074
GEN=1_MEMBER=18_DE,GEN=10_MEMBER=108_DE,OBJ_2,0.34335,38.9196,0.329457,33.3604,38.6847
GEN=1_MEMBER=19_DE,GEN=10_MEMBER=106_DE,OBJ_1,0.129617,5.03522,0.271441,7.3322,4.72799
GEN=1_MEMBER=19_DE,GEN=10_MEMBER=106_DE,OBJ_2,0.129617,30.9464,0.329457,28.9387,30.7115
GEN=2_MEMBER=20_DE,GEN=10_MEMBER=103_DE,OBJ_1,0.224589,7.10131,0.271441,5.70745,6.91493
GEN=2_MEMBER=20_DE,GEN=10_MEMBER=103_DE,OBJ_2,0.224589,32.3438,0.329457,35.4125,32.1089
GEN=2_MEMBER=21_DE,GEN=10_MEMBER=101_DE,OBJ_1,0.404324,0.142552,0.271441,3.36175,-0.0171117
GEN=2_MEMBER=21_DE,GEN=10_MEMBER=101_DE,OBJ_2,0.404324,55.046,0.329457,43.504,54.9397
GEN=2_MEMBER=22_DE,GEN=10_MEMBER=109_DE,OBJ_1,0.392392,6.55089,0.271441,7.44917,6.36451
GEN=2_MEMBER=22_DE,GEN=10_MEMBER=109_DE,OBJ_2,0.392392,29.4773,0.329457,30.7614,29.2424
GEN=2_MEMBER=23_DE,GEN=10_MEMBER=101_DE,OBJ_1,0.305943,0.142552,0.271441,3.69038,-0.043828
GEN=2_MEMBER=23_DE,GEN=10_MEMBER=101_DE,OBJ_2,0.305943,55.046,0.329457,42.1904,54.8111
GEN=2_MEMBER=24_DE,GEN=10_MEMBER=100_DE,OBJ_1,0.392392,10.1426,0.271441,7.83525,9.95617
GEN=2_MEMBER=24_DE,GEN=10_MEMBER=100_DE,OBJ_2,0.392392,22.8756,0.329457,31.528,22.6407
GEN=2_MEMBER=25_DE,GEN=10_MEMBER=106_DE,OBJ_1,0.334883,5.03522,0.271441,7.26365,4.84884
GEN=2_MEMBER=25_DE,GEN=10_MEMBER=106_DE,OBJ_2,0.334883,30.9464,0.329457,28.9662,30.7115
GEN=2_MEMBER=26_DE,GEN=10_MEMBER=100_DE,OBJ_1,0.722243,10.1426,0.271441,8.00878,10.4551
GEN=2_MEMBER=26_DE,GEN=10_MEMBER=100_DE,OBJ_2,0.722243,22.8756,0.329457,31.0471,22.8065
GEN=2_MEMBER=27_DE,GEN=10_MEMBER=109_DE,OBJ_1,0.568018,6.55089,0.271441,7.7992,6.39123
GEN=2_MEMBER=27_DE,GEN=10_MEMBER=109_DE,OBJ_2,0.568018,29.4773,0.329457,28.7705,29.371
GEN=2_MEMBER=28_DE,GEN=10_MEMBER=100_DE,OBJ_1,0.310244,10.1426,0.271441,5.67488,9.95617
GEN=2_MEMBER=28_DE,GEN=10_MEMBER=100_DE,OBJ_2,0.310244,22.8756,0.329457,34.1775,22.6407
GEN=2_MEMBER=29_DE,GEN=10_MEMBER=101_DE,OBJ_1,0.34335,0.142552,0.271441,3.09118,-0.043828
GEN=2_MEMBER=29_DE,GEN=10_MEMBER=101_DE,OBJ_2,0.34335,55.046,0.329457,42.6489,54.8111
GEN=3_MEMBER=30_DE,GEN=10_MEMBER=109_DE,OBJ_1,0.86603,6.55089,0.271441,8.2877,6.89163
GEN=3_MEMBER=30_DE,GEN=10_MEMBER=109_DE,OBJ_2,0.86603,29.4773,0.329457,29.6234,30.1225
GEN=3_MEMBER=31_DE,GEN=10_MEMBER=109_DE,OBJ_1,0.731788,6.55089,0.271441,7.52989,6.86344
GEN=3_MEMBER=31_DE,GEN=10_MEMBER=109_DE,OBJ_2,0.731788,29.4773,0.329457,29.5858,29.4083
GEN=3_MEMBER=32_DE,GEN=10_MEMBER=106_DE,OBJ_1,0.404324,5.03522,0.271441,5.81926,4.87556
GEN=3_MEMBER=32_DE,GEN=10_MEMBER=106_DE,OBJ_2,0.404324,30.9464,0.329457,32.9866,30.8401
GEN=3_MEMBER=33_DE,GEN=10_MEMBER=100_DE,OBJ_1,0.224589,10.1426,0.271441,7.56367,9.95617
GEN=3_MEMBER=33_DE,GEN=10_MEMBER=100_DE,OBJ_2,0.224589,22.8756,0.329457,30.9303,22.6407
GEN=3_MEMBER=34_DE,GEN=10_MEMBER=109_DE,OBJ_1,0.86603,6.55089,0.271441,7.89882,6.89163
GEN=3_MEMBER=34_DE,GEN=10_MEMBER=109_DE,OBJ_2,0.86603,29.4773,0.329457,32.1758,30.1225
GEN=3_MEMBER=35_DE,GEN=10_MEMBER=109_DE,OBJ_1,0.711805,6.55089,0.271441,6.40148,6.86344
GEN=3_MEMBER=35_DE,GEN=10_MEMBER=109_DE,OBJ_2,0.711805,29.4773,0.329457,32.3216,29.4083
GEN=3_MEMBER=36_DE,GEN=10_MEMBER=109_DE,OBJ_1,0.34335,6.55089,0.271441,5.83694,6.36451
GEN=3_MEMBER=36_DE,GEN=10_MEMBER=109_DE,OBJ_2,0.34335,29.4773,0.329457,34.9713,29.2424
GEN=3_MEMBER=37_DE,GEN=10_MEMBER=106_DE,OBJ_1,0.310244,5.03522,0.271441,5.38889,4.84884
GEN=3_MEMBER=37_DE,GEN=10_MEMBER=106_DE,OBJ_2,0.310244,30.9464,0.329457,34.4731,30.7115
GEN=3_MEMBER=38_DE,GEN=10_MEMBER=100_DE,OBJ_1,0.86603,10.1426,0.271441,6.79794,10.4833
GEN=3_MEMBER=38_DE,GEN=10_MEMBER=100_DE,OBJ_2,0.86603,22.8756,0.329457,32.1929,23.5208
GEN=3_MEMBER=39_DE,GEN=10_MEMBER=101_DE,OBJ_1,0.577563,0.142552,0.271441,4.25888,-0.0171117
GEN=3_MEMBER=39_DE,GEN=10_MEMBER=101_DE,OBJ_2,0.577563,55.046,0.329457,39.9393,54.9397
GEN=4_MEMBER=40_DE,GEN=10_MEMBER=109_DE,OBJ_1,0.0644104,6.55089,0.271441,5.58624,6.24366
GEN=4_MEMBER=40_DE,GEN=10_MEMBER=109_DE,OBJ_2,0.0644104,29.4773,0.329457,33.5077,29.2424
GEN=4_MEMBER=41_DE,GEN=10_MEMBER=101_DE,OBJ_1,0.99,0.142552,0.271441,3.63067,0.483283
GEN=4_MEMBER=41_DE,GEN=10_MEMBER=101_DE,OBJ_2,0.99,55.046,0.329457,44.3319,55.6912
GEN=4_MEMBER=42_DE,GEN=10_MEMBER=109_DE,OBJ_1,0.850044,6.55089,0.271441,8.39486,6.89163
GEN=4_MEMBER=42_DE,GEN=10_MEMBER=109_DE,OBJ_2,0.850044,29.4773,0.329457,29.5816,30.1225
GEN=4_MEMBER=43_DE,GEN=10_MEMBER=100_DE,OBJ_1,0.352878,10.1426,0.271441,7.87987,9.95617
GEN=4_MEMBER=43_DE,GEN=10_MEMBER=100_DE,OBJ_2,0.352878,22.8756,0.329457,28.3422,22.6407
GEN=4_MEMBER=44_DE,GEN=10_MEMBER=101_DE,OBJ_1,0.99,0.142552,0.271441,3.90189,0.483283
GEN=4_MEMBER=44_DE,GEN=10_MEMBER=101_DE,OBJ_2,0.99,55.046,0.329457,43.7052,55.6912
GEN=4_MEMBER=45_DE,GEN=10_MEMBER=109_DE,OBJ_1,0.593955,6.55089,0.271441,7.95646,6.39123
GEN=4_MEMBER=45_DE,GEN=10_MEMBER=109_DE,OBJ_2,0.593955,29.4773,0.329457,29.0157,29.371
GEN=4_MEMBER=46_DE,GEN=10_MEMBER=109_DE,OBJ_1,0.331983,6.55089,0.271441,8.28189,6.36451
GEN=4_MEMBER=46_DE,GEN=10_MEMBER=109_DE,OBJ_2,0.331983,29.4773,0.329457,29.1143,29.2424
GEN=4_MEMBER=47_DE,GEN=10_MEMBER=109_DE,OBJ_1,0.171804,6.55089,0.271441,6.3362,6.24366
GEN=4_MEMBER=47_DE,GEN=10_MEMBER=109_DE,OBJ_2,0.171804,29.4773,0.329457,33.8117,29.2424
GEN=4_MEMBER=48_DE,GEN=10_MEMBER=109_DE,OBJ_1,0.0644104,6.55089,0.271441,5.47882,6.24366
GEN=4_MEMBER=48_DE,GEN=10_MEMBER=109_DE,OBJ_2,0.0644104,29.4773,0.329457,33.8391,29.2424
GEN=4_MEMBER=49_DE,GEN=10_MEMBER=109_DE,OBJ_1,0.433776,6.55089,0.271441,5.72049,6.39123
GEN=4_MEMBER=49_DE,GEN=10_MEMBER=109_DE,OBJ_2,0.433776,29.4773,0.329457,35.1244,29.371
GEN=5_MEMBER=50_DE,GEN=10_MEMBER=109_DE,OBJ_1,0.298462,6.55089,0.271441,7.91251,6.36451
GEN=5_MEMBER=50_DE,GEN=10_MEMBER=109_DE,OBJ_2,0.298462,29.4773,0.329457,28.6787,29.2424
GEN=5_MEMBER=51_DE,GEN=10_MEMBER=109_DE,OBJ_1,0.593955,6.55089,0.271441,7.46329,6.39123
GEN=5_MEMBER=51_DE,GEN=10_MEMBER=109_DE,OBJ_2,0.593955,29.4773,0.329457,31.1618,29.371
GEN=5_MEMBER=52_DE,GEN=10_MEMBER=101_DE,OBJ_1,0.759226,0.142552,0.271441,4.33047,0.455093
GEN=5_MEMBER=52_DE,GEN=10_MEMBER=101_DE,OBJ_2,0.759226,55.046,0.329457,41.0216,54.977
GEN=5_MEMBER=53_DE,GEN=10_MEMBER=109_DE,OBJ_1,0.850044,6.55089,0.271441,7.20292,6.89163
GEN=5_MEMBER=53_DE,GEN=10_MEMBER=109_DE,OBJ_2,0.850044,29.4773,0.329457,34.8621,30.1225
GEN=5_MEMBER=54_DE,GEN=10_MEMBER=109_DE,OBJ_1,0.298462,6.55089,0.271441,7.89013,6.36451
GEN=5_MEMBER=54_DE,GEN=10_MEMBER=109_DE,OBJ_2,0.298462,29.4773,0.329457,28.4949,29.2424
GEN=5_MEMBER=55_DE,GEN=10_MEMBER=103_DE,OBJ_1,0.361493,7.10131,0.271441,4.21258,6.91493
GEN=5_MEMBER=55_DE,GEN=10_MEMBER=103_DE,OBJ_2,0.361493,32.3438,0.329457,39.6675,32.1089
GEN=5_MEMBER=56_DE,GEN=10_MEMBER=101_DE,OBJ_1,0.759226,0.142552,0.271441,5.38163,0.455093
GEN=5_MEMBER=56_DE,GEN=10_MEMBER=101_DE,OBJ_2,0.759226,55.046,0.329457,36.3665,54.977
GEN=5_MEMBER=57_DE,GEN=10_MEMBER=101_DE,OBJ_1,0.331983,0.142552,0.271441,4.47411,-0.043828
GEN=5_MEMBER=57_DE,GEN=10_MEMBER=101_DE,OBJ_2,0.331983,55.046,0.329457,39.6287,54.8111
GEN=5_MEMBER=58_DE,GEN=10_MEMBER=102_DE,OBJ_1,0.99,8.3066,0.271441,4.93281,8.64733
GEN=5_MEMBER=58_DE,GEN=10_MEMBER=102_DE,OBJ_2,0.99,26.3138,0.329457,39.6943,26.959
GEN=5_MEMBER=59_DE,GEN=10_MEMBER=100_DE,OBJ_1,0.705919,10.1426,0.271441,8.16937,10.4551
GEN=5_MEMBER=59_DE,GEN=10_MEMBER=100_DE,OBJ_2,0.705919,22.8756,0.329457,30.0179,22.8065
GEN=6_MEMBER=60_DE,GEN=10_MEMBER=108_DE,OBJ_1,0.331983,6.05712,0.271441,4.90595,5.87074
GEN=6_MEMBER=60_DE,GEN=10_MEMBER=108_DE,OBJ_2,0.331983,38.9196,0.329457,41.2718,38.6847
GEN=6_MEMBER=61_DE,GEN=10_MEMBER=103_DE,OBJ_1,0.593955,7.10131,0.271441,8.24967,6.94164
GEN=6_MEMBER=61_DE,GEN=10_MEMBER=103_DE,OBJ_2,0.593955,32.3438,0.329457,29.0156,32.2375
GEN=6_MEMBER=62_DE,GEN=10_MEMBER=109_DE,OBJ_1,0.01,6.55089,0.271441,4.24071,6.24366
GEN=6_MEMBER=62_DE,GEN=10_MEMBER=109_DE,OBJ_2,0.01,29.4773,0.329457,37.8844,29.2424
GEN=6_MEMBER=63_DE,GEN=10_MEMBER=101_DE,OBJ_1,0.99,0.142552,0.271441,3.9245,0.483283
GEN=6_MEMBER=63_DE,GEN=10_MEMBER=101_DE,OBJ_2,0.99,55.046,0.329457,43.3598,55.6912
GEN=6_MEMBER=64_DE,GEN=10_MEMBER=101_DE,OBJ_1,0.148435,0.142552,0.271441,3.36266,-0.164678
GEN=6_MEMBER=64_DE,GEN=10_MEMBER=101_DE,OBJ_2,0.148435,55.046,0.329457,45.0529,54.8111
GEN=6_MEMBER=65_DE,GEN=10_MEMBER=109_DE,OBJ_1,0.777595,6.55089,0.271441,8.06672,6.86344
GEN=6_MEMBER=65_DE,GEN=10_MEMBER=109_DE,OBJ_2,0.777595,29.4773,0.329457,28.9563,29.4083
GEN=6_MEMBER=66_DE,GEN=10_MEMBER=108_DE,OBJ_1,0.776914,6.05712,0.271441,4.65809,6.36966
GEN=6_MEMBER=66_DE,GEN=10_MEMBER=108_DE,OBJ_2,0.776914,38.9196,0.329457,43.8211,38.8505
GEN=6_MEMBER=67_DE,GEN=10_MEMBER=103_DE,OBJ_1,0.01,7.10131,0.271441,7.11289,6.79408
GEN=6_MEMBER=67_DE,GEN=10_MEMBER=103_DE,OBJ_2,0.01,32.3438,0.329457,30.7101,32.1089
GEN=6_MEMBER=68_DE,GEN=10_MEMBER=103_DE,OBJ_1,0.302989,7.10131,0.271441,4.66702,6.91493
GEN=6_MEMBER=68_DE,GEN=10_MEMBER=103_DE,OBJ_2,0.302989,32.3438,0.329457,40.9961,32.1089
GEN=6_MEMBER=69_DE,GEN=10_MEMBER=101_DE,OBJ_1,0.433776,0.142552,0.271441,3.57283,-0.0171117
GEN=6_MEMBER=69_DE,GEN=10_MEMBER=101_DE,OBJ_2,0.433776,55.046,0.329457,41.9995,54.9397
GEN=7_MEMBER=70_DE,GEN=10_MEMBER=107_DE,OBJ_1,0.433776,10.1426,0.271441,8.07025,9.98289
GEN=7_MEMBER=70_DE,GEN=10_MEMBER=107_DE,OBJ_2,0.433776,35.4737,0.329457,29.1054,35.3674
GEN=7_MEMBER=71_DE,GEN=10_MEMBER=103_DE,OBJ_1,0.536413,7.10131,0.271441,5.72372,6.94164
GEN=7_MEMBER=71_DE,GEN=10_MEMBER=103_DE,OBJ_2,0.536413,32.3438,0.329457,38.2516,32.2375
GEN=7_MEMBER=72_DE,GEN=10_MEMBER=103_DE,OBJ_1,0.01,7.10131,0.271441,4.43775,6.79408
GEN=7_MEMBER=72_DE,GEN=10_MEMBER=103_DE,OBJ_2,0.01,32.3438,0.329457,41.3004,32.1089
GEN=7_MEMBER=73_DE,GEN=10_MEMBER=108_DE,OBJ_1,0.01,6.05712,0.271441,4.63029,5.74989
GEN=7_MEMBER=73_DE,GEN=10_MEMBER=108_DE,OBJ_2,0.01,38.9196,0.329457,42.36,38.6847
GEN=7_MEMBER=74_DE,GEN=10_MEMBER=101_DE,OBJ_1,0.99,0.142552,0.271441,3.5727,0.483283
GEN=7_MEMBER=74_DE,GEN=10_MEMBER=101_DE,OBJ_2,0.99,55.046,0.329457,45.6166,55.6912
GEN=7_MEMBER=75_DE,GEN=10_MEMBER=101_DE,OBJ_1,0.0540906,0.142552,0.271441,3.03744,-0.164678
GEN=7_MEMBER=75_DE,GEN=10_MEMBER=101_DE,OBJ_2,0.0540906,55.046,0.329457,44.3961,54.8111
GEN=7_MEMBER=76_DE,GEN=10_MEMBER=101_DE,OBJ_1,0.01,0.142552,0.271441,4.11821,-0.164678
GEN=7_MEMBER=76_DE,GEN=10_MEMBER=101_DE,OBJ_2,0.01,55.046,0.329457,43.4753,54.8111
GEN=7_MEMBER=77_DE,GEN=10_MEMBER=105_DE,OBJ_1,0.01,0.142552,0.271441,3.98685,-0.164678
GEN=7_MEMBER=77_DE,GEN=10_MEMBER=105_DE,OBJ_2,0.01,54.3642,0.329457,43.8076,54.1293
GEN=7_MEMBER=78_DE,GEN=10_MEMBER=108_DE,OBJ_1,0.133065,6.05712,0.271441,7.43295,5.74989
GEN=7_MEMBER=78_DE,GEN=10_MEMBER=108_DE,OBJ_2,0.133065,38.9196,0.329457,32.5823,38.6847
GEN=7_MEMBER=79_DE,GEN=10_MEMBER=103_DE,OBJ_1,0.133065,7.10131,0.271441,4.64873,6.79408
GEN=7_MEMBER=79_DE,GEN=10_MEMBER=103_DE,OBJ_2,0.133065,32.3438,0.329457,41.6559,32.1089
GEN=8_MEMBER=80_DE,GEN=10_MEMBER=101_DE,OBJ_1,0.99,0.142552,0.271441,6.77733,0.483283
GEN=8_MEMBER=80_DE,GEN=10_MEMBER=101_DE,OBJ_2,0.99,55.046,0.329457,36.5328,55.6912
GEN=8_MEMBER=81_DE,GEN=10_MEMBER=101_DE,OBJ_1,0.01,0.142552,0.271441,3.26249,-0.164678
GEN=8_MEMBER=81_DE,GEN=10_MEMBER=101_DE,OBJ_2,0.01,55.046,0.329457,42.6266,54.8111
GEN=8_MEMBER=82_DE,GEN=10_MEMBER=101_DE,OBJ_1,0.891548,0.142552,0.271441,2.52675,0.483283
GEN=8_MEMBER=82_DE,GEN=10_MEMBER=101_DE,OBJ_2,0.891548,55.046,0.329457,48.73,55.6912
GEN=8_MEMBER=83_DE,GEN=10_MEMBER=105_DE,OBJ_1,0.433776,0.142552,0.271441,4.14826,-0.0171117
GEN=8_MEMBER=83_DE,GEN=10_MEMBER=105_DE,OBJ_2,0.433776,54.3642,0.329457,41.7681,54.2579
GEN=8_MEMBER=84_DE,GEN=10_MEMBER=101_DE,OBJ_1,0.49907,0.142552,0.271441,3.2044,-0.0171117
GEN=8_MEMBER=84_DE,GEN=10_MEMBER=101_DE,OBJ_2,0.49907,55.046,0.329457,44.4722,54.9397
GEN=8_MEMBER=85_DE,GEN=10_MEMBER=101_DE,OBJ_1,0.650979,0.142552,0.271441,3.67494,0.455093
GEN=8_MEMBER=85_DE,GEN=10_MEMBER=101_DE,OBJ_2,0.650979,55.046,0.329457,44.518,54.977
GEN=8_MEMBER=86_DE,GEN=10_MEMBER=103_DE,OBJ_1,0.475221,7.10131,0.271441,4.01204,6.94164
GEN=8_MEMBER=86_DE,GEN=10_MEMBER=103_DE,OBJ_2,0.475221,32.3438,0.329457,41.9392,32.2375
GEN=8_MEMBER=87_DE,GEN=10_MEMBER=101_DE,OBJ_1,0.133065,0.142552,0.271441,3.23956,-0.164678
GEN=8_MEMBER=87_DE,GEN=10_MEMBER=101_DE,OBJ_2,0.133065,55.046,0.329457,43.7357,54.8111
GEN=8_MEMBER=88_DE,GEN=10_MEMBER=101_DE,OBJ_1,0.01,0.142552,0.271441,3.75271,-0.164678
GEN=8_MEMBER=88_DE,GEN=10_MEMBER=101_DE,OBJ_2,0.01,55.046,0.329457,43.844,54.8111
GEN=8_MEMBER=89_DE,GEN=10_MEMBER=101_DE,OBJ_1,0.650979,0.142552,0.271441,3.53187,0.455093
GEN=8_MEMBER=89_DE,GEN=10_MEMBER=101_DE,OBJ_2,0.650979,55.046,0.329457,44.6182,54.977
GEN=9_MEMBER=90_DE,GEN=10_MEMBER=101_DE,OBJ_1,0.99,0.142552,0.271441,5.2113,0.483283
GEN=9_MEMBER=90_DE,GEN=10_MEMBER=101_DE,OBJ_2,0.99,55.046,0.329457,37.6365,55.6912
GEN=9_MEMBER=91_DE,GEN=10_MEMBER=103_DE,OBJ_1,0.01,7.10131,0.271441,4.23008,6.79408
GEN=9_MEMBER=91_DE,GEN=10_MEMBER=103_DE,OBJ_2,0.01,32.3438,0.329457,41.6876,32.1089
GEN=9_MEMBER=92_DE,GEN=10_MEMBER=101_DE,OBJ_1,0.01,0.142552,0.271441,3.45422,-0.164678
GEN=9_MEMBER=92_DE,GEN=10_MEMBER=101_DE,OBJ_2,0.01,55.046,0.329457,43.9929,54.8111
GEN=9_MEMBER=93_DE,GEN=10_MEMBER=107_DE,OBJ_1,0.99,10.1426,0.271441,8.77889,10.4833
GEN=9_MEMBER=93_DE,GEN=10_MEMBER=107_DE,OBJ_2,0.99,35.4737,0.329457,31.4951,36.1189
GEN=9_MEMBER=94_DE,GEN=10_MEMBER=103_DE,OBJ_1,0.0540906,7.10131,0.271441,5.15043,6.79408
GEN=9_MEMBER=94_DE,GEN=10_MEMBER=103_DE,OBJ_2,0.0540906,32.3438,0.329457,41.595,32.1089
GEN=9_MEMBER=95_DE,GEN=10_MEMBER=109_DE,OBJ_1,0.931759,6.55089,0.271441,6.51709,6.89163
GEN=9_MEMBER=95_DE,GEN=10_MEMBER=109_DE,OBJ_2,0.931759,29.4773,0.329457,35.5347,30.1225
