pp454_vani2    691040.821576    983621.743989    20         5.000000E+02
pp456_vani2    707134.161576    983621.743989    20         5.000000E+02
pp459_vani2    731274.171576    983621.743989    20         5.000000E+02
pp463_vani2    763460.851576    983621.743989    20         5.000000E+02
pp464_vani2    771507.521576    983621.743989    20         5.000000E+02
pp465_vani2    779554.191576    983621.743989    20         5.000000E+02
pp466_vani2    787600.861576    983621.743989    20         5.000000E+02
pp491_vani2    361127.351576    991668.413989    20         1.231000E+03
pp492_vani2    369174.021576    991668.413989    20         1.475000E+03
pp493_vani2    377220.691576    991668.413989    20         1.475000E+03
pp532_vani2    691040.821576    991668.413989    20         5.000000E+02
pp533_vani2    699087.491576    991668.413989    20         5.000000E+02
pp534_vani2    707134.161576    991668.413989    20         5.000000E+02
pp535_vani2    715180.831576    991668.413989    20         5.000000E+02
pp541_vani2    763460.851576    991668.413989    20         5.000000E+02
pp542_vani2    771507.521576    991668.413989    20         5.000000E+02
pp543_vani2    779554.191576    991668.413989    20         5.000000E+02
pp544_vani2    787600.861576    991668.413989    20         5.000000E+02
pp571_vani2    377220.691576    999715.083989    20         1.475000E+03
pp572_vani2    385267.361576    999715.083989    20         1.475000E+03
pp573_vani2    393314.031576    999715.083989    20         1.475000E+03
pp588_vani2    514014.081576    999715.083989    20         1.475000E+03
pp589_vani2    522060.751576    999715.083989    20         1.475000E+03
pp590_vani2    530107.421576    999715.083989    20         1.475000E+03
pp604_vani2    642760.801576    999715.083989    20         7.430000E+02
pp605_vani2    650807.471576    999715.083989    20         5.000000E+02
pp606_vani2    658854.141576    999715.083989    20         5.000000E+02
pp609_vani2    682994.151576    999715.083989    20         5.000000E+02
pp610_vani2    691040.821576    999715.083989    20         5.000000E+02
pp611_vani2    699087.491576    999715.083989    20         5.000000E+02
pp612_vani2    707134.161576    999715.083989    20         5.000000E+02
pp617_vani2    747367.511576    999715.083989    20         5.000000E+02
pp618_vani2    755414.181576    999715.083989    20         5.000000E+02
pp619_vani2    763460.851576    999715.083989    20         5.000000E+02
pp620_vani2    771507.521576    999715.083989    20         5.000000E+02
pp622_vani2    787600.861576    999715.083989    20         5.000000E+02
pp651_vani2    393314.031576    1007761.75399    20         1.475000E+03
pp652_vani2    401360.701576    1007761.75399    20         1.475000E+03
pp653_vani2    409407.371576    1007761.75399    20         1.475000E+03
pp664_vani2    497920.741576    1007761.75399    20         1.475000E+03
pp665_vani2    505967.411576    1007761.75399    20         1.475000E+03
pp666_vani2    514014.081576    1007761.75399    20         1.475000E+03
pp667_vani2    522060.751576    1007761.75399    20         1.475000E+03
pp668_vani2    530107.421576    1007761.75399    20         1.475000E+03
pp669_vani2    538154.091576    1007761.75399    20         1.475000E+03
pp670_vani2    546200.761576    1007761.75399    20         1.475000E+03
pp671_vani2    554247.431576    1007761.75399    20         1.475000E+03
pp672_vani2    562294.101576    1007761.75399    20         1.475000E+03
pp679_vani2    618620.791576    1007761.75399    20         9.870000E+02
pp682_vani2    642760.801576    1007761.75399    20         7.430000E+02
pp683_vani2    650807.471576    1007761.75399    20         7.430000E+02
pp684_vani2    658854.141576    1007761.75399    20         7.430000E+02
pp685_vani2    666900.811576    1007761.75399    20         5.000000E+02
pp686_vani2    674947.481576    1007761.75399    20         5.000000E+02
pp687_vani2    682994.151576    1007761.75399    20         5.000000E+02
pp688_vani2    691040.821576    1007761.75399    20         5.000000E+02
pp689_vani2    699087.491576    1007761.75399    20         5.000000E+02
pp690_vani2    707134.161576    1007761.75399    20         5.000000E+02
pp694_vani2    739320.841576    1007761.75399    20         5.000000E+02
pp730_vani2    401360.701576    1015808.42399    20         1.475000E+03
pp731_vani2    409407.371576    1015808.42399    20         1.475000E+03
pp732_vani2    417454.041576    1015808.42399    20         1.475000E+03
pp733_vani2    425500.711576    1015808.42399    20         1.475000E+03
pp742_vani2    497920.741576    1015808.42399    20         1.475000E+03
pp743_vani2    505967.411576    1015808.42399    20         1.475000E+03
pp744_vani2    514014.081576    1015808.42399    20         1.475000E+03
pp745_vani2    522060.751576    1015808.42399    20         1.475000E+03
pp746_vani2    530107.421576    1015808.42399    20         1.475000E+03
pp747_vani2    538154.091576    1015808.42399    20         1.475000E+03
pp748_vani2    546200.761576    1015808.42399    20         1.475000E+03
pp749_vani2    554247.431576    1015808.42399    20         1.475000E+03
pp750_vani2    562294.101576    1015808.42399    20         1.475000E+03
pp751_vani2    570340.771576    1015808.42399    20         1.475000E+03
pp752_vani2    578387.441576    1015808.42399    20         1.475000E+03
pp753_vani2    586434.111576    1015808.42399    20         1.475000E+03
pp754_vani2    594480.781576    1015808.42399    20         1.231000E+03
pp755_vani2    602527.451576    1015808.42399    20         1.231000E+03
pp756_vani2    610574.121576    1015808.42399    20         1.231000E+03
pp757_vani2    618620.791576    1015808.42399    20         1.231000E+03
pp758_vani2    626667.461576    1015808.42399    20         9.870000E+02
pp759_vani2    634714.131576    1015808.42399    20         9.870000E+02
pp760_vani2    642760.801576    1015808.42399    20         9.870000E+02
pp761_vani2    650807.471576    1015808.42399    20         9.870000E+02
pp762_vani2    658854.141576    1015808.42399    20         7.430000E+02
pp763_vani2    666900.811576    1015808.42399    20         7.430000E+02
pp809_vani2    409407.371576    1023855.09399    20         1.475000E+03
pp810_vani2    417454.041576    1023855.09399    20         1.475000E+03
pp811_vani2    425500.711576    1023855.09399    20         1.475000E+03
pp812_vani2    433547.381576    1023855.09399    20         1.475000E+03
pp813_vani2    441594.051576    1023855.09399    20         1.475000E+03
pp814_vani2    449640.721576    1023855.09399    20         1.475000E+03
pp819_vani2    489874.071576    1023855.09399    20         1.475000E+03
pp820_vani2    497920.741576    1023855.09399    20         1.475000E+03
pp821_vani2    505967.411576    1023855.09399    20         1.475000E+03
pp822_vani2    514014.081576    1023855.09399    20         1.475000E+03
pp823_vani2    522060.751576    1023855.09399    20         1.475000E+03
pp824_vani2    530107.421576    1023855.09399    20         1.475000E+03
pp825_vani2    538154.091576    1023855.09399    20         1.475000E+03
pp826_vani2    546200.761576    1023855.09399    20         1.475000E+03
pp827_vani2    554247.431576    1023855.09399    20         1.475000E+03
pp828_vani2    562294.101576    1023855.09399    20         1.475000E+03
pp829_vani2    570340.771576    1023855.09399    20         1.475000E+03
pp830_vani2    578387.441576    1023855.09399    20         1.475000E+03
pp831_vani2    586434.111576    1023855.09399    20         1.475000E+03
pp832_vani2    594480.781576    1023855.09399    20         1.475000E+03
pp833_vani2    602527.451576    1023855.09399    20         7.500000E+02
pp834_vani2    610574.121576    1023855.09399    20         7.500000E+02
pp835_vani2    618620.791576    1023855.09399    20         1.231000E+03
pp836_vani2    626667.461576    1023855.09399    20         9.870000E+02
pp837_vani2    634714.131576    1023855.09399    20         9.870000E+02
pp838_vani2    642760.801576    1023855.09399    20         9.870000E+02
pp839_vani2    650807.471576    1023855.09399    20         7.430000E+02
pp840_vani2    658854.141576    1023855.09399    20         7.430000E+02
pp887_vani2    409407.371576    1031901.76399    20         1.475000E+03
pp888_vani2    417454.041576    1031901.76399    20         1.475000E+03
pp889_vani2    425500.711576    1031901.76399    20         1.475000E+03
pp890_vani2    433547.381576    1031901.76399    20         1.475000E+03
pp891_vani2    441594.051576    1031901.76399    20         1.475000E+03
pp892_vani2    449640.721576    1031901.76399    20         1.475000E+03
pp893_vani2    457687.391576    1031901.76399    20         1.475000E+03
pp894_vani2    465734.061576    1031901.76399    20         1.475000E+03
pp895_vani2    473780.731576    1031901.76399    20         1.475000E+03
pp896_vani2    481827.401576    1031901.76399    20         1.475000E+03
pp897_vani2    489874.071576    1031901.76399    20         1.475000E+03
pp898_vani2    497920.741576    1031901.76399    20         1.475000E+03
pp899_vani2    505967.411576    1031901.76399    20         1.475000E+03
pp900_vani2    514014.081576    1031901.76399    20         1.475000E+03
pp901_vani2    522060.751576    1031901.76399    20         1.475000E+03
pp902_vani2    530107.421576    1031901.76399    20         1.475000E+03
pp903_vani2    538154.091576    1031901.76399    20         1.475000E+03
pp904_vani2    546200.761576    1031901.76399    20         1.475000E+03
pp905_vani2    554247.431576    1031901.76399    20         1.475000E+03
pp906_vani2    562294.101576    1031901.76399    20         1.475000E+03
pp907_vani2    570340.771576    1031901.76399    20         1.231000E+03
pp908_vani2    578387.441576    1031901.76399    20         1.231000E+03
pp909_vani2    586434.111576    1031901.76399    20         1.231000E+03
pp910_vani2    594480.781576    1031901.76399    20         1.231000E+03
pp911_vani2    602527.451576    1031901.76399    20         7.500000E+02
pp912_vani2    610574.121576    1031901.76399    20         7.500000E+02
pp913_vani2    618620.791576    1031901.76399    20         9.870000E+02
pp914_vani2    626667.461576    1031901.76399    20         9.870000E+02
pp915_vani2    634714.131576    1031901.76399    20         9.870000E+02
pp916_vani2    642760.801576    1031901.76399    20         7.430000E+02
pp917_vani2    650807.471576    1031901.76399    20         7.430000E+02
pp966_vani2    417454.041576    1039948.43399    20         1.475000E+03
pp967_vani2    425500.711576    1039948.43399    20         1.475000E+03
pp968_vani2    433547.381576    1039948.43399    20         1.475000E+03
pp969_vani2    441594.051576    1039948.43399    20         1.475000E+03
pp970_vani2    449640.721576    1039948.43399    20         1.475000E+03
pp971_vani2    457687.391576    1039948.43399    20         1.475000E+03
pp972_vani2    465734.061576    1039948.43399    20         1.475000E+03
pp973_vani2    473780.731576    1039948.43399    20         1.475000E+03
pp974_vani2    481827.401576    1039948.43399    20         1.475000E+03
pp975_vani2    489874.071576    1039948.43399    20         1.475000E+03
pp976_vani2    497920.741576    1039948.43399    20         1.475000E+03
pp977_vani2    505967.411576    1039948.43399    20         1.475000E+03
pp978_vani2    514014.081576    1039948.43399    20         1.475000E+03
pp979_vani2    522060.751576    1039948.43399    20         1.475000E+03
pp980_vani2    530107.421576    1039948.43399    20         1.475000E+03
pp981_vani2    538154.091576    1039948.43399    20         1.475000E+03
pp982_vani2    546200.761576    1039948.43399    20         1.475000E+03
pp983_vani2    554247.431576    1039948.43399    20         1.475000E+03
pp984_vani2    562294.101576    1039948.43399    20         1.231000E+03
pp985_vani2    570340.771576    1039948.43399    20         1.231000E+03
pp986_vani2    578387.441576    1039948.43399    20         9.870000E+02
pp987_vani2    586434.111576    1039948.43399    20         9.870000E+02
pp988_vani2    594480.781576    1039948.43399    20         9.870000E+02
pp989_vani2    602527.451576    1039948.43399    20         9.870000E+02
pp990_vani2    610574.121576    1039948.43399    20         7.430000E+02
pp991_vani2    618620.791576    1039948.43399    20         7.430000E+02
pp992_vani2    626667.461576    1039948.43399    20         7.430000E+02
pp993_vani2    634714.131576    1039948.43399    20         7.430000E+02
pp994_vani2    642760.801576    1039948.43399    20         7.430000E+02
pp1044_vani2    417454.041576    1047995.10399    20          1.475000E+03
pp1045_vani2    425500.711576    1047995.10399    20          1.475000E+03
pp1046_vani2    433547.381576    1047995.10399    20          1.475000E+03
pp1047_vani2    441594.051576    1047995.10399    20          1.475000E+03
pp1048_vani2    449640.721576    1047995.10399    20          1.475000E+03
pp1049_vani2    457687.391576    1047995.10399    20          1.475000E+03
pp1050_vani2    465734.061576    1047995.10399    20          1.475000E+03
pp1051_vani2    473780.731576    1047995.10399    20          1.475000E+03
pp1052_vani2    481827.401576    1047995.10399    20          1.475000E+03
pp1053_vani2    489874.071576    1047995.10399    20          1.475000E+03
pp1054_vani2    497920.741576    1047995.10399    20          1.475000E+03
pp1055_vani2    505967.411576    1047995.10399    20          1.475000E+03
pp1056_vani2    514014.081576    1047995.10399    20          1.475000E+03
pp1057_vani2    522060.751576    1047995.10399    20          1.475000E+03
pp1058_vani2    530107.421576    1047995.10399    20          1.475000E+03
pp1059_vani2    538154.091576    1047995.10399    20          1.231000E+03
pp1060_vani2    546200.761576    1047995.10399    20          1.475000E+03
pp1061_vani2    554247.431576    1047995.10399    20          1.475000E+03
pp1062_vani2    562294.101576    1047995.10399    20          1.231000E+03
pp1063_vani2    570340.771576    1047995.10399    20          7.430000E+02
pp1064_vani2    578387.441576    1047995.10399    20          7.430000E+02
pp1065_vani2    586434.111576    1047995.10399    20          5.000000E+02
pp1066_vani2    594480.781576    1047995.10399    20          7.430000E+02
pp1067_vani2    602527.451576    1047995.10399    20          5.000000E+02
pp1068_vani2    610574.121576    1047995.10399    20          5.000000E+02
pp1069_vani2    618620.791576    1047995.10399    20          5.000000E+02
pp1070_vani2    626667.461576    1047995.10399    20          7.430000E+02
pp1071_vani2    634714.131576    1047995.10399    20          7.430000E+02
pp1125_vani2    441594.051576    1056041.77399    20          1.475000E+03
pp1126_vani2    449640.721576    1056041.77399    20          1.475000E+03
pp1127_vani2    457687.391576    1056041.77399    20          1.475000E+03
pp1128_vani2    465734.061576    1056041.77399    20          1.475000E+03
pp1129_vani2    473780.731576    1056041.77399    20          1.475000E+03
pp1130_vani2    481827.401576    1056041.77399    20          1.475000E+03
pp1131_vani2    489874.071576    1056041.77399    20          1.475000E+03
pp1132_vani2    497920.741576    1056041.77399    20          1.475000E+03
pp1133_vani2    505967.411576    1056041.77399    20          1.475000E+03
pp1134_vani2    514014.081576    1056041.77399    20          1.475000E+03
pp1135_vani2    522060.751576    1056041.77399    20          1.475000E+03
pp1136_vani2    530107.421576    1056041.77399    20          9.870000E+02
pp1137_vani2    538154.091576    1056041.77399    20          7.430000E+02
pp1138_vani2    546200.761576    1056041.77399    20          1.231000E+03
pp1139_vani2    554247.431576    1056041.77399    20          1.231000E+03
pp1140_vani2    562294.101576    1056041.77399    20          9.870000E+02
pp1141_vani2    570340.771576    1056041.77399    20          7.430000E+02
pp1142_vani2    578387.441576    1056041.77399    20          5.000000E+02
pp1143_vani2    586434.111576    1056041.77399    20          5.000000E+02
pp1144_vani2    594480.781576    1056041.77399    20          5.000000E+02
pp1145_vani2    602527.451576    1056041.77399    20          5.000000E+02
pp1146_vani2    610574.121576    1056041.77399    20          5.000000E+02
pp1203_vani2    441594.051576    1064088.44399    20          1.475000E+03
pp1204_vani2    449640.721576    1064088.44399    20          1.475000E+03
pp1205_vani2    457687.391576    1064088.44399    20          1.475000E+03
pp1206_vani2    465734.061576    1064088.44399    20          1.475000E+03
pp1207_vani2    473780.731576    1064088.44399    20          1.231000E+03
pp1208_vani2    481827.401576    1064088.44399    20          1.231000E+03
pp1209_vani2    489874.071576    1064088.44399    20          1.231000E+03
pp1210_vani2    497920.741576    1064088.44399    20          1.231000E+03
pp1211_vani2    505967.411576    1064088.44399    20          1.231000E+03
pp1212_vani2    514014.081576    1064088.44399    20          1.231000E+03
pp1213_vani2    522060.751576    1064088.44399    20          1.231000E+03
pp1214_vani2    530107.421576    1064088.44399    20          9.870000E+02
pp1215_vani2    538154.091576    1064088.44399    20          7.430000E+02
pp1216_vani2    546200.761576    1064088.44399    20          9.870000E+02
pp1217_vani2    554247.431576    1064088.44399    20          9.870000E+02
pp1218_vani2    562294.101576    1064088.44399    20          7.430000E+02
pp1219_vani2    570340.771576    1064088.44399    20          7.430000E+02
pp1220_vani2    578387.441576    1064088.44399    20          5.000000E+02
pp1221_vani2    586434.111576    1064088.44399    20          5.000000E+02
pp1222_vani2    594480.781576    1064088.44399    20          5.000000E+02
pp1223_vani2    602527.451576    1064088.44399    20          5.000000E+02
pp1282_vani2    449640.721576    1072135.11399    20          1.475000E+03
pp1283_vani2    457687.391576    1072135.11399    20          1.475000E+03
pp1284_vani2    465734.061576    1072135.11399    20          1.475000E+03
pp1285_vani2    473780.731576    1072135.11399    20          1.231000E+03
pp1286_vani2    481827.401576    1072135.11399    20          7.430000E+02
pp1287_vani2    489874.071576    1072135.11399    20          7.430000E+02
pp1288_vani2    497920.741576    1072135.11399    20          9.870000E+02
pp1289_vani2    505967.411576    1072135.11399    20          9.870000E+02
pp1290_vani2    514014.081576    1072135.11399    20          9.870000E+02
pp1291_vani2    522060.751576    1072135.11399    20          9.870000E+02
pp1292_vani2    530107.421576    1072135.11399    20          7.430000E+02
pp1293_vani2    538154.091576    1072135.11399    20          7.430000E+02
pp1294_vani2    546200.761576    1072135.11399    20          7.430000E+02
pp1295_vani2    554247.431576    1072135.11399    20          7.430000E+02
pp1296_vani2    562294.101576    1072135.11399    20          7.430000E+02
pp1297_vani2    570340.771576    1072135.11399    20          7.430000E+02
pp1298_vani2    578387.441576    1072135.11399    20          5.000000E+02
pp1299_vani2    586434.111576    1072135.11399    20          5.000000E+02
pp1361_vani2    457687.391576    1080181.78399    20          1.231000E+03
pp1362_vani2    465734.061576    1080181.78399    20          9.870000E+02
pp1363_vani2    473780.731576    1080181.78399    20          7.430000E+02
pp1364_vani2    481827.401576    1080181.78399    20          5.000000E+02
pp1365_vani2    489874.071576    1080181.78399    20          5.000000E+02
pp1366_vani2    497920.741576    1080181.78399    20          7.430000E+02
pp1367_vani2    505967.411576    1080181.78399    20          7.430000E+02
pp1368_vani2    514014.081576    1080181.78399    20          7.430000E+02
pp1369_vani2    522060.751576    1080181.78399    20          7.430000E+02
pp1370_vani2    530107.421576    1080181.78399    20          7.430000E+02
pp1371_vani2    538154.091576    1080181.78399    20          7.430000E+02
pp1372_vani2    546200.761576    1080181.78399    20          7.430000E+02
pp1373_vani2    554247.431576    1080181.78399    20          7.430000E+02
pp1374_vani2    562294.101576    1080181.78399    20          7.430000E+02
pp1375_vani2    570340.771576    1080181.78399    20          5.000000E+02
pp1440_vani2    465734.061576    1088228.45399    20          7.430000E+02
pp1441_vani2    473780.731576    1088228.45399    20          5.000000E+02
pp1442_vani2    481827.401576    1088228.45399    20          5.000000E+02
pp1443_vani2    489874.071576    1088228.45399    20          5.000000E+02
pp1444_vani2    497920.741576    1088228.45399    20          7.430000E+02
pp1445_vani2    505967.411576    1088228.45399    20          7.430000E+02
pp1446_vani2    514014.081576    1088228.45399    20          7.430000E+02
pp1447_vani2    522060.751576    1088228.45399    20          7.430000E+02
pp1448_vani2    530107.421576    1088228.45399    20          9.870000E+02
pp1449_vani2    538154.091576    1088228.45399    20          7.430000E+02
pp1450_vani2    546200.761576    1088228.45399    20          7.430000E+02
pp1522_vani2    497920.741576    1096275.12399    20          5.000000E+02
pp1523_vani2    505967.411576    1096275.12399    20          7.430000E+02
pp1524_vani2    514014.081576    1096275.12399    20          2.000000E+02
pp1525_vani2    522060.751576    1096275.12399    20          2.000000E+02
pp1526_vani2    530107.421576    1096275.12399    20          9.870000E+02
pp1527_vani2    538154.091576    1096275.12399    20          9.870000E+02
pp1528_vani2    546200.761576    1096275.12399    20          7.430000E+02
pp1587_vani2    393314.031576    1104321.79399    20          9.870000E+02
pp1591_vani2    425500.711576    1104321.79399    20          1.231000E+03
pp1593_vani2    441594.051576    1104321.79399    20          9.870000E+02
pp1602_vani2    514014.081576    1104321.79399    20          2.000000E+02
pp1603_vani2    522060.751576    1104321.79399    20          2.000000E+02
pp1604_vani2    530107.421576    1104321.79399    20          9.870000E+02
pp1605_vani2    538154.091576    1104321.79399    20          9.870000E+02
pp1606_vani2    546200.761576    1104321.79399    20          7.430000E+02
pp1663_vani2    377220.691576    1112368.46399    20          9.870000E+02
pp1664_vani2    385267.361576    1112368.46399    20          9.870000E+02
pp1665_vani2    393314.031576    1112368.46399    20          9.870000E+02
pp1666_vani2    401360.701576    1112368.46399    20          9.870000E+02
pp1669_vani2    425500.711576    1112368.46399    20          9.870000E+02
pp1670_vani2    433547.381576    1112368.46399    20          9.870000E+02
pp1671_vani2    441594.051576    1112368.46399    20          9.870000E+02
pp1672_vani2    449640.721576    1112368.46399    20          9.870000E+02
pp1681_vani2    522060.751576    1112368.46399    20          7.430000E+02
pp1682_vani2    530107.421576    1112368.46399    20          7.430000E+02
pp1683_vani2    538154.091576    1112368.46399    20          7.430000E+02
pp1684_vani2    546200.761576    1112368.46399    20          7.430000E+02
pp1740_vani2    369174.021576    1120415.13399    20          7.430000E+02
pp1741_vani2    377220.691576    1120415.13399    20          7.430000E+02
pp1742_vani2    385267.361576    1120415.13399    20          9.870000E+02
pp1743_vani2    393314.031576    1120415.13399    20          9.870000E+02
pp1744_vani2    401360.701576    1120415.13399    20          9.870000E+02
pp1747_vani2    425500.711576    1120415.13399    20          9.870000E+02
pp1748_vani2    433547.381576    1120415.13399    20          9.870000E+02
pp1749_vani2    441594.051576    1120415.13399    20          9.870000E+02
pp1750_vani2    449640.721576    1120415.13399    20          9.870000E+02
pp1751_vani2    457687.391576    1120415.13399    20          7.430000E+02
pp1752_vani2    465734.061576    1120415.13399    20          7.430000E+02
pp1753_vani2    473780.731576    1120415.13399    20          5.000000E+02
pp1975_vani2    377220.691576    1144555.14399    20          7.430000E+02
pp1976_vani2    385267.361576    1144555.14399    20          7.430000E+02
pp1977_vani2    393314.031576    1144555.14399    20          9.870000E+02
pp1978_vani2    401360.701576    1144555.14399    20          9.870000E+02
pp1979_vani2    409407.371576    1144555.14399    20          9.870000E+02
pp1981_vani2    425500.711576    1144555.14399    20          1.231000E+03
pp1982_vani2    433547.381576    1144555.14399    20          1.231000E+03
pp1983_vani2    441594.051576    1144555.14399    20          1.231000E+03
pp1984_vani2    449640.721576    1144555.14399    20          1.231000E+03
pp1985_vani2    457687.391576    1144555.14399    20          1.231000E+03
pp1986_vani2    465734.061576    1144555.14399    20          1.231000E+03
pp1987_vani2    473780.731576    1144555.14399    20          1.231000E+03
pp1988_vani2    481827.401576    1144555.14399    20          2.000000E+02
pp2053_vani2    377220.691576    1152601.81399    20          7.430000E+02
pp2054_vani2    385267.361576    1152601.81399    20          7.430000E+02
pp2055_vani2    393314.031576    1152601.81399    20          7.430000E+02
pp2056_vani2    401360.701576    1152601.81399    20          9.870000E+02
pp2057_vani2    409407.371576    1152601.81399    20          9.870000E+02
pp2058_vani2    417454.041576    1152601.81399    20          9.870000E+02
pp2059_vani2    425500.711576    1152601.81399    20          1.231000E+03
pp2060_vani2    433547.381576    1152601.81399    20          1.231000E+03
pp2061_vani2    441594.051576    1152601.81399    20          1.475000E+03
pp2062_vani2    449640.721576    1152601.81399    20          1.475000E+03
pp2063_vani2    457687.391576    1152601.81399    20          1.475000E+03
pp2064_vani2    465734.061576    1152601.81399    20          1.231000E+03
pp2065_vani2    473780.731576    1152601.81399    20          1.231000E+03
pp2066_vani2    481827.401576    1152601.81399    20          1.231000E+03
pp2067_vani2    489874.071576    1152601.81399    20          9.870000E+02
pp2128_vani2    353080.681576    1160648.48399    20          5.000000E+02
pp2129_vani2    361127.351576    1160648.48399    20          5.000000E+02
pp2131_vani2    377220.691576    1160648.48399    20          7.430000E+02
pp2132_vani2    385267.361576    1160648.48399    20          1.000000E+03
pp2133_vani2    393314.031576    1160648.48399    20          1.000000E+03
pp2134_vani2    401360.701576    1160648.48399    20          9.870000E+02
pp2135_vani2    409407.371576    1160648.48399    20          9.870000E+02
pp2136_vani2    417454.041576    1160648.48399    20          9.870000E+02
pp2137_vani2    425500.711576    1160648.48399    20          1.231000E+03
pp2138_vani2    433547.381576    1160648.48399    20          1.231000E+03
pp2139_vani2    441594.051576    1160648.48399    20          1.475000E+03
pp2140_vani2    449640.721576    1160648.48399    20          1.475000E+03
pp2141_vani2    457687.391576    1160648.48399    20          1.475000E+03
pp2142_vani2    465734.061576    1160648.48399    20          1.231000E+03
pp2143_vani2    473780.731576    1160648.48399    20          1.231000E+03
pp2144_vani2    481827.401576    1160648.48399    20          1.231000E+03
pp2145_vani2    489874.071576    1160648.48399    20          1.231000E+03
pp2206_vani2    353080.681576    1168695.15399    20          5.000000E+02
pp2207_vani2    361127.351576    1168695.15399    20          5.000000E+02
pp2208_vani2    369174.021576    1168695.15399    20          7.430000E+02
pp2209_vani2    377220.691576    1168695.15399    20          7.430000E+02
pp2210_vani2    385267.361576    1168695.15399    20          1.000000E+03
pp2211_vani2    393314.031576    1168695.15399    20          1.000000E+03
pp2212_vani2    401360.701576    1168695.15399    20          9.870000E+02
pp2213_vani2    409407.371576    1168695.15399    20          9.870000E+02
pp2214_vani2    417454.041576    1168695.15399    20          9.870000E+02
pp2215_vani2    425500.711576    1168695.15399    20          9.870000E+02
pp2216_vani2    433547.381576    1168695.15399    20          1.231000E+03
pp2217_vani2    441594.051576    1168695.15399    20          1.231000E+03
pp2218_vani2    449640.721576    1168695.15399    20          1.475000E+03
pp2219_vani2    457687.391576    1168695.15399    20          1.231000E+03
pp2220_vani2    465734.061576    1168695.15399    20          1.231000E+03
pp2221_vani2    473780.731576    1168695.15399    20          1.231000E+03
pp2222_vani2    481827.401576    1168695.15399    20          1.475000E+03
pp2223_vani2    489874.071576    1168695.15399    20          1.475000E+03
pp2224_vani2    497920.741576    1168695.15399    20          1.231000E+03
pp2225_vani2    505967.411576    1168695.15399    20          1.231000E+03
pp2285_vani2    361127.351576    1176741.82399    20          5.000000E+02
pp2286_vani2    369174.021576    1176741.82399    20          1.475000E+03
pp2287_vani2    377220.691576    1176741.82399    20          1.475000E+03
pp2288_vani2    385267.361576    1176741.82399    20          7.430000E+02
pp2289_vani2    393314.031576    1176741.82399    20          7.430000E+02
pp2290_vani2    401360.701576    1176741.82399    20          9.870000E+02
pp2291_vani2    409407.371576    1176741.82399    20          9.870000E+02
pp2292_vani2    417454.041576    1176741.82399    20          9.870000E+02
pp2293_vani2    425500.711576    1176741.82399    20          9.870000E+02
pp2294_vani2    433547.381576    1176741.82399    20          1.231000E+03
pp2295_vani2    441594.051576    1176741.82399    20          1.231000E+03
pp2296_vani2    449640.721576    1176741.82399    20          1.231000E+03
pp2297_vani2    457687.391576    1176741.82399    20          1.231000E+03
pp2298_vani2    465734.061576    1176741.82399    20          1.231000E+03
pp2301_vani2    489874.071576    1176741.82399    20          1.231000E+03
pp2517_vani2    345034.011576    1200881.83399    20          5.000000E+02
